"Approachesfrom200225yards_RANKTHISWEEK_2005","Approachesfrom200225yards_RANKLASTWEEK_2005","Approachesfrom200225yards_PLAYERNAME_2005","Approachesfrom200225yards_ROUNDS_2005","Approachesfrom200225yards_AVG_2005","Approachesfrom200225yards_TOTALDISTANCEFEET_2005","Approachesfrom200225yards_OFATTEMPTS_2005","Approachesfrom200225yards_RELATIVETOPAR_2005","stat_name","year"
1,1,"Kenny Perry",82,NA,2997.5,91,-14,"Approachesfrom200225yards",2005
2,2,"Retief Goosen",71,NA,2341,70,-4,"Approachesfrom200225yards",2005
3,3,"Chad Campbell",95,NA,3976.833,118,-23,"Approachesfrom200225yards",2005
4,4,"Bill Glasson",54,NA,1856.75,54,-1,"Approachesfrom200225yards",2005
5,5,"Fred Couples",72,NA,2876,82,-2,"Approachesfrom200225yards",2005
6,6,"Thomas Levet",54,NA,1965.667,55,-3,"Approachesfrom200225yards",2005
6,6,"Jeff Maggert",79,NA,3217.833,90,8,"Approachesfrom200225yards",2005
8,8,"Jerry Kelly",101,NA,4492.75,125,-8,"Approachesfrom200225yards",2005
9,9,"Charles Warren",89,NA,4422.917,122,-4,"Approachesfrom200225yards",2005
10,10,"Peter Lonard",85,NA,4000,108,-5,"Approachesfrom200225yards",2005
11,11,"Bob Estes",92,NA,4125.167,111,-8,"Approachesfrom200225yards",2005
11,11,"Brandt Jobe",96,NA,3867.75,104,-6,"Approachesfrom200225yards",2005
11,11,"DA Points",94,NA,4721.25,127,0,"Approachesfrom200225yards",2005
11,11,"Heath Slocum",103,NA,5133.25,138,-3,"Approachesfrom200225yards",2005
15,15,"Justin Rose",99,NA,4924.75,132,0,"Approachesfrom200225yards",2005
16,16,"Jose Maria Olazabal",55,NA,1771.417,47,8,"Approachesfrom200225yards",2005
17,17,"Adam Scott",72,NA,3473.75,92,5,"Approachesfrom200225yards",2005
18,18,"Bo Van Pelt",112,NA,5423.5,143,-1,"Approachesfrom200225yards",2005
19,19,"Joey Sindelar",104,NA,6352.917,167,4,"Approachesfrom200225yards",2005
20,20,"John Huston",90,NA,3881.25,102,7,"Approachesfrom200225yards",2005
21,21,"Loren Roberts",54,NA,3521,92,-1,"Approachesfrom200225yards",2005
22,22,"Tommy Armour III",103,NA,5326.75,139,6,"Approachesfrom200225yards",2005
22,22,"Rich Beem",66,NA,2301.583,60,-5,"Approachesfrom200225yards",2005
24,24,"KJ Choi",78,NA,3341.25,87,-13,"Approachesfrom200225yards",2005
25,25,"Joe Durant",81,NA,4083.75,106,-5,"Approachesfrom200225yards",2005
25,25,"Hunter Haas",83,NA,3770.167,98,12,"Approachesfrom200225yards",2005
25,25,"David Toms",87,NA,3926.167,102,-7,"Approachesfrom200225yards",2005
28,28,"Sergio Garcia",73,NA,3202.5,83,-3,"Approachesfrom200225yards",2005
29,29,"Scott Hend",75,NA,3438.417,89,2,"Approachesfrom200225yards",2005
29,29,"Darron Stiles",78,NA,4330.5,112,6,"Approachesfrom200225yards",2005
31,31,"Jim Furyk",94,NA,4414.833,114,-6,"Approachesfrom200225yards",2005
31,31,"Dudley Hart",84,NA,3993.5,103,-1,"Approachesfrom200225yards",2005
33,33,"Padraig Harrington",50,NA,2254.5,58,-5,"Approachesfrom200225yards",2005
33,33,"Vijay Singh",111,NA,5354.167,138,-6,"Approachesfrom200225yards",2005
35,35,"Robert Allenby",95,NA,4410.667,113,-4,"Approachesfrom200225yards",2005
35,35,"Alex Cejka",84,NA,4482.583,115,10,"Approachesfrom200225yards",2005
35,35,"Carlos Franco",78,NA,4292.333,110,-2,"Approachesfrom200225yards",2005
38,38,"Jeff Sluman",94,NA,5450,139,10,"Approachesfrom200225yards",2005
39,39,"Greg Owen",84,NA,4892.333,124,1,"Approachesfrom200225yards",2005
40,40,"Ben Crane",78,NA,3872.5,98,-5,"Approachesfrom200225yards",2005
40,40,"Ian Poulter",62,NA,2094.417,53,-6,"Approachesfrom200225yards",2005
40,40,"Patrick Sheehan",114,NA,5883.167,149,-6,"Approachesfrom200225yards",2005
40,40,"Tiger Woods",76,NA,4071.417,103,-2,"Approachesfrom200225yards",2005
44,44,"JJ Henry",102,NA,4270.5,108,1,"Approachesfrom200225yards",2005
44,44,"Shigeki Maruyama",99,NA,5227.833,132,2,"Approachesfrom200225yards",2005
44,44,"Larry Mize",54,NA,2810.75,71,10,"Approachesfrom200225yards",2005
47,47,"Sean OHair",103,NA,5661.25,142,7,"Approachesfrom200225yards",2005
47,47,"Tag Ridings",93,NA,4186.583,105,-9,"Approachesfrom200225yards",2005
47,47,"John Senden",101,NA,5581.083,140,-5,"Approachesfrom200225yards",2005
50,50,"Aaron Baddeley",84,NA,4630.75,116,-9,"Approachesfrom200225yards",2005
50,50,"Jeff Hart",63,NA,4913.667,123,9,"Approachesfrom200225yards",2005
52,52,"John Daly",78,NA,3521,88,-13,"Approachesfrom200225yards",2005
52,52,"Kevin Stadler",96,NA,4481.167,112,-3,"Approachesfrom200225yards",2005
54,54,"Luke Donald",67,NA,3003.25,75,0,"Approachesfrom200225yards",2005
54,54,"Bob Tway",87,NA,3646.917,91,2,"Approachesfrom200225yards",2005
54,54,"Scott Verplank",87,NA,4404.917,110,8,"Approachesfrom200225yards",2005
54,54,"Jay Williamson",53,NA,2326.917,58,-4,"Approachesfrom200225yards",2005
58,58,"Chris DiMarco",83,NA,3976,99,2,"Approachesfrom200225yards",2005
58,58,"JP Hayes",63,NA,2854.083,71,2,"Approachesfrom200225yards",2005
58,58,"Billy Mayfair",114,NA,5984.833,149,7,"Approachesfrom200225yards",2005
61,61,"Jason Bohn",91,NA,4435.083,110,-2,"Approachesfrom200225yards",2005
61,61,"JL Lewis",98,NA,5039.083,125,12,"Approachesfrom200225yards",2005
63,63,"Michael Allen",90,NA,4368.417,108,-8,"Approachesfrom200225yards",2005
64,64,"Frank Lickliter II",100,NA,4949.333,122,3,"Approachesfrom200225yards",2005
64,64,"Brett Quigley",96,NA,5272.583,130,-4,"Approachesfrom200225yards",2005
66,66,"Justin Bolli",65,NA,3579.417,88,14,"Approachesfrom200225yards",2005
66,66,"Neal Lancaster",95,NA,4837.5,119,-7,"Approachesfrom200225yards",2005
66,66,"Kirk Triplett",55,NA,3171.167,78,4,"Approachesfrom200225yards",2005
69,69,"Omar Uresti",84,NA,5013.583,123,18,"Approachesfrom200225yards",2005
70,70,"Doug Barron",70,NA,3921.833,96,7,"Approachesfrom200225yards",2005
70,70,"Stewart Cink",98,NA,4207.25,103,3,"Approachesfrom200225yards",2005
72,72,"Woody Austin",100,NA,6021.667,147,5,"Approachesfrom200225yards",2005
72,72,"Brian Davis",75,NA,4301.75,105,15,"Approachesfrom200225yards",2005
74,74,"Craig Barlow",81,NA,3862.75,94,14,"Approachesfrom200225yards",2005
74,74,"Brett Wetterich",76,NA,4153,101,-3,"Approachesfrom200225yards",2005
76,76,"Steve Lowery",100,NA,5806.5,141,-11,"Approachesfrom200225yards",2005
77,77,"Joey Snyder III",102,NA,5537,134,4,"Approachesfrom200225yards",2005
78,78,"Fred Funk",102,NA,6852.417,165,14,"Approachesfrom200225yards",2005
78,78,"Robert Gamez",91,NA,5149.25,124,8,"Approachesfrom200225yards",2005
78,78,"Tom Lehman",69,NA,3486.333,84,9,"Approachesfrom200225yards",2005
78,78,"Tom Pernice Jr",111,NA,5478.167,132,4,"Approachesfrom200225yards",2005
78,78,"Dean Wilson",86,NA,4983.583,120,1,"Approachesfrom200225yards",2005
83,83,"Stephen Ames",82,NA,4487.5,108,-5,"Approachesfrom200225yards",2005
83,83,"Billy Andrade",83,NA,4445.667,107,10,"Approachesfrom200225yards",2005
83,83,"Stuart Appleby",84,NA,4162.417,100,1,"Approachesfrom200225yards",2005
83,83,"Tim Clark",92,NA,4370.333,105,-5,"Approachesfrom200225yards",2005
83,83,"Pat Perez",89,NA,4864.083,117,-11,"Approachesfrom200225yards",2005
88,88,"Gavin Coles",70,NA,5209.917,125,21,"Approachesfrom200225yards",2005
88,88,"Marco Dawson",82,NA,4584.25,110,5,"Approachesfrom200225yards",2005
88,88,"Mathias Gronberg",60,NA,3419.833,82,-5,"Approachesfrom200225yards",2005
88,88,"Bernhard Langer",67,NA,2793,67,2,"Approachesfrom200225yards",2005
88,88,"Geoff Ogilvy",97,NA,4753.75,114,6,"Approachesfrom200225yards",2005
88,88,"Rod Pampling",89,NA,3915.25,94,-6,"Approachesfrom200225yards",2005
94,94,"Paul Claxton",79,NA,4720.75,113,6,"Approachesfrom200225yards",2005
94,94,"Hidemichi Tanaka",106,NA,5928.917,142,10,"Approachesfrom200225yards",2005
94,94,"Lee Westwood",50,NA,2254.917,54,-1,"Approachesfrom200225yards",2005
97,97,"Briny Baird",98,NA,5767.833,138,7,"Approachesfrom200225yards",2005
97,97,"Paul Gow",78,NA,4603.583,110,2,"Approachesfrom200225yards",2005
99,99,"Jeff Brehaut",71,NA,4153.083,99,12,"Approachesfrom200225yards",2005
99,99,"Rocco Mediate",73,NA,3728.667,89,4,"Approachesfrom200225yards",2005
99,99,"Jesper Parnevik",84,NA,4025.417,96,-4,"Approachesfrom200225yards",2005
102,102,"Olin Browne",99,NA,5378.167,128,0,"Approachesfrom200225yards",2005
103,103,"Bart Bryant",91,NA,5803.417,138,-5,"Approachesfrom200225yards",2005
103,103,"Jonathan Kaye",77,NA,4462.083,106,5,"Approachesfrom200225yards",2005
103,103,"Davis Love III",80,NA,3575.75,85,-8,"Approachesfrom200225yards",2005
106,106,"Scott Gutschewski",86,NA,5021.833,119,-17,"Approachesfrom200225yards",2005
106,106,"Brenden Pappas",51,NA,3333.167,79,-4,"Approachesfrom200225yards",2005
108,108,"Steve Allan",102,NA,5069.583,120,8,"Approachesfrom200225yards",2005
108,108,"Arron Oberholser",65,NA,2960.333,70,-10,"Approachesfrom200225yards",2005
110,110,"David Hearn",68,NA,3767.833,89,5,"Approachesfrom200225yards",2005
111,111,"Vaughn Taylor",99,NA,5731.333,135,5,"Approachesfrom200225yards",2005
111,111,"DJ Trahan",81,NA,4371.583,103,-2,"Approachesfrom200225yards",2005
113,113,"Lucas Glover",88,NA,4762.083,112,-8,"Approachesfrom200225yards",2005
113,113,"Bradley Hughes",52,NA,3272.667,77,11,"Approachesfrom200225yards",2005
113,113,"Duffy Waldorf",86,NA,5908.167,139,1,"Approachesfrom200225yards",2005
116,116,"Arjun Atwal",65,NA,4086.5,96,1,"Approachesfrom200225yards",2005
116,116,"Jose Coceres",56,NA,3702.083,87,17,"Approachesfrom200225yards",2005
116,116,"Justin Leonard",78,NA,3323.5,78,3,"Approachesfrom200225yards",2005
116,116,"Ted Purdy",122,NA,6306.083,148,11,"Approachesfrom200225yards",2005
120,120,"Steve Elkington",67,NA,3071,72,3,"Approachesfrom200225yards",2005
120,120,"Ryuji Imada",78,NA,3623.667,85,11,"Approachesfrom200225yards",2005
120,120,"Nick Watney",91,NA,4904.667,115,-15,"Approachesfrom200225yards",2005
123,123,"Zach Johnson",96,NA,5173.667,121,-1,"Approachesfrom200225yards",2005
123,123,"Rory Sabbatini",81,NA,3676.917,86,6,"Approachesfrom200225yards",2005
125,125,"Carl Pettersson",109,NA,6941.75,162,3,"Approachesfrom200225yards",2005
125,125,"Roland Thatcher",75,NA,4150.833,97,9,"Approachesfrom200225yards",2005
127,127,"Danny Briggs",70,NA,4894.583,114,14,"Approachesfrom200225yards",2005
127,127,"John Rollins",97,NA,5191,121,-2,"Approachesfrom200225yards",2005
129,129,"Chris Smith",93,NA,5550,129,-1,"Approachesfrom200225yards",2005
129,129,"Mario Tiziani",67,NA,4039.75,94,3,"Approachesfrom200225yards",2005
131,131,"Matt Davidson",53,NA,3189.417,74,7,"Approachesfrom200225yards",2005
131,131,"Dan Forsman",52,NA,3443.333,80,2,"Approachesfrom200225yards",2005
131,131,"Franklin Langham",91,NA,4651.25,108,9,"Approachesfrom200225yards",2005
131,131,"Ryan Palmer",101,NA,5297.333,123,-2,"Approachesfrom200225yards",2005
135,135,"Mark Calcavecchia",92,NA,5013.75,116,4,"Approachesfrom200225yards",2005
136,136,"Mike Weir",71,NA,3613.25,83,8,"Approachesfrom200225yards",2005
137,137,"Corey Pavin",77,NA,4936.417,113,2,"Approachesfrom200225yards",2005
137,137,"Rob Rashell",65,NA,4237.583,97,10,"Approachesfrom200225yards",2005
139,139,"Ben Curtis",65,NA,3759.917,86,9,"Approachesfrom200225yards",2005
140,140,"Steve Flesch",90,NA,4775.583,109,-2,"Approachesfrom200225yards",2005
141,141,"Tim Petrovic",97,NA,5494,125,17,"Approachesfrom200225yards",2005
142,142,"Hank Kuehne",84,NA,4444.25,101,11,"Approachesfrom200225yards",2005
143,143,"Tom Byrum",83,NA,5813.75,132,18,"Approachesfrom200225yards",2005
144,144,"Daniel Chopra",108,NA,5392.167,122,-7,"Approachesfrom200225yards",2005
144,144,"Brendan Jones",81,NA,4370.667,99,-7,"Approachesfrom200225yards",2005
144,144,"Stephen Leaney",89,NA,5958.667,135,18,"Approachesfrom200225yards",2005
144,144,"Shaun Micheel",81,NA,4897.917,111,1,"Approachesfrom200225yards",2005
148,148,"Brian Gay",101,NA,7186,162,14,"Approachesfrom200225yards",2005
148,148,"Craig Perks",67,NA,4299.75,97,3,"Approachesfrom200225yards",2005
150,150,"Harrison Frazar",105,NA,6125.833,138,2,"Approachesfrom200225yards",2005
150,150,"Lee Janzen",75,NA,3864.167,87,10,"Approachesfrom200225yards",2005
150,150,"Steve Jones",56,NA,3377.083,76,-5,"Approachesfrom200225yards",2005
150,150,"Michael Long",72,NA,4352.833,98,13,"Approachesfrom200225yards",2005
150,150,"Mark Wilson",74,NA,4659.917,105,7,"Approachesfrom200225yards",2005
155,155,"Bob Heintz",67,NA,3693.667,83,4,"Approachesfrom200225yards",2005
156,156,"Phil Mickelson",81,NA,2719.333,61,-2,"Approachesfrom200225yards",2005
156,156,"Hideto Tanihara",50,NA,2673.083,60,10,"Approachesfrom200225yards",2005
158,158,"Scott McCarron",78,NA,4288,96,8,"Approachesfrom200225yards",2005
158,158,"Steve Stricker",62,NA,3304.333,74,5,"Approachesfrom200225yards",2005
158,158,"Kevin Sutherland",89,NA,5135.333,115,1,"Approachesfrom200225yards",2005
161,161,"Cameron Beckman",96,NA,5481.5,122,16,"Approachesfrom200225yards",2005
162,162,"Chris Anderson",66,NA,3644.417,81,15,"Approachesfrom200225yards",2005
162,162,"Mark Hensby",70,NA,3733.25,83,-2,"Approachesfrom200225yards",2005
164,164,"Joe Ogilvie",103,NA,5905.5,131,20,"Approachesfrom200225yards",2005
165,165,"Tom Gillis",77,NA,4608.667,102,20,"Approachesfrom200225yards",2005
165,165,"Dennis Paulson",63,NA,3613.083,80,7,"Approachesfrom200225yards",2005
167,167,"Brian Bateman",98,NA,5840.5,129,3,"Approachesfrom200225yards",2005
167,167,"Matt Gogel",78,NA,4210.917,93,15,"Approachesfrom200225yards",2005
169,169,"Tim Herron",100,NA,6075.583,134,-4,"Approachesfrom200225yards",2005
169,169,"Richard Johnson",50,NA,2947.583,65,2,"Approachesfrom200225yards",2005
171,171,"Will Ma Kenzie",75,NA,4405,97,10,"Approachesfrom200225yards",2005
172,172,"Jason Allred",75,NA,4241.583,93,8,"Approachesfrom200225yards",2005
172,172,"Freddie Jacobson",72,NA,3513.083,77,-3,"Approachesfrom200225yards",2005
174,174,"Phillip Price",77,NA,4212.417,92,6,"Approachesfrom200225yards",2005
175,175,"DJ Brigman",76,NA,4307.083,94,8,"Approachesfrom200225yards",2005
175,175,"Charlie Wi",67,NA,4675.583,102,4,"Approachesfrom200225yards",2005
177,177,"Kent Jones",99,NA,5759.75,125,15,"Approachesfrom200225yards",2005
178,178,"Hunter Mahan",103,NA,5864.25,127,7,"Approachesfrom200225yards",2005
178,178,"Kevin Na",88,NA,6186.083,134,21,"Approachesfrom200225yards",2005
180,180,"Matt Kuchar",60,NA,4032.583,87,7,"Approachesfrom200225yards",2005
181,181,"Jonathan Byrd",103,NA,6324.75,136,-1,"Approachesfrom200225yards",2005
182,182,"Jay Haas",54,NA,3539,76,9,"Approachesfrom200225yards",2005
183,183,"John Elliott",58,NA,3044.75,65,10,"Approachesfrom200225yards",2005
184,184,"Charles Howell III",95,NA,6117.417,130,8,"Approachesfrom200225yards",2005
185,185,"Brent Geiberger",61,NA,3823.583,81,8,"Approachesfrom200225yards",2005
186,186,"James Driscoll",73,NA,3827.583,81,6,"Approachesfrom200225yards",2005
186,186,"Glen Hnatiuk",59,NA,3210.75,68,13,"Approachesfrom200225yards",2005
186,186,"Skip Kendall",80,NA,5906.917,125,13,"Approachesfrom200225yards",2005
189,189,"Tjaart van der Walt",56,NA,3976.167,84,6,"Approachesfrom200225yards",2005
190,190,"Brad Faxon",75,NA,5074.833,107,13,"Approachesfrom200225yards",2005
191,191,"Jim Carter",62,NA,4941,104,21,"Approachesfrom200225yards",2005
192,192,"Todd Fischer",99,NA,6616.333,139,10,"Approachesfrom200225yards",2005
193,193,"Todd Hamilton",94,NA,5819.167,121,2,"Approachesfrom200225yards",2005
194,194,"John Cook",72,NA,4827.833,100,14,"Approachesfrom200225yards",2005
195,195,"Robert Damron",89,NA,6868.75,142,10,"Approachesfrom200225yards",2005
196,196,"Mark OMeara",66,NA,3989.417,82,15,"Approachesfrom200225yards",2005
197,197,"Glen Day",80,NA,5119.5,105,5,"Approachesfrom200225yards",2005
198,198,"Andrew Magee",82,NA,4540.417,93,12,"Approachesfrom200225yards",2005
199,199,"Paul Azinger",66,NA,4350.75,89,13,"Approachesfrom200225yards",2005
200,200,"Mark Brooks",72,NA,4590.25,93,20,"Approachesfrom200225yards",2005
201,201,"Chris Riley",67,NA,4729,90,22,"Approachesfrom200225yards",2005
202,202,"Len Mattiace",86,NA,6497.167,115,27,"Approachesfrom200225yards",2005
