"AverageDistanceafterGoingforitShot_RANKTHISWEEK_2007","AverageDistanceafterGoingforitShot_RANKLASTWEEK_2007","AverageDistanceafterGoingforitShot_PLAYERNAME_2007","AverageDistanceafterGoingforitShot_ROUNDS_2007","AverageDistanceafterGoingforitShot_AVG_2007","AverageDistanceafterGoingforitShot_TOTALDISTAFTERGFGSHOT_2007","AverageDistanceafterGoingforitShot_TOTALGFGSHOTS_2007","stat_name","year"
1,1,"Joey Sindelar",75,20.1,67405,93,"AverageDistanceafterGoingforitShot",2007
2,2,"Brett Wetterich",88,20.3,120592,165,"AverageDistanceafterGoingforitShot",2007
3,3,"Robert Allenby",90,20.5,121941,165,"AverageDistanceafterGoingforitShot",2007
4,4,"Tiger Woods",63,20.6,74017,100,"AverageDistanceafterGoingforitShot",2007
5,5,"Darron Stiles",65,21.5,61054,79,"AverageDistanceafterGoingforitShot",2007
6,6,"Joe Durant",88,21.6,105534,136,"AverageDistanceafterGoingforitShot",2007
7,7,"Craig Barlow",52,21.9,65290,83,"AverageDistanceafterGoingforitShot",2007
7,7,"JB Holmes",71,21.9,153865,195,"AverageDistanceafterGoingforitShot",2007
9,9,"Camilo Villegas",82,22,121228,153,"AverageDistanceafterGoingforitShot",2007
10,10,"Bill Haas",93,22.2,168184,210,"AverageDistanceafterGoingforitShot",2007
10,10,"Phil Mickelson",73,22.2,108055,135,"AverageDistanceafterGoingforitShot",2007
12,12,"Davis Love III",66,22.4,88038,109,"AverageDistanceafterGoingforitShot",2007
12,12,"Brett Quigley",79,22.4,95236,118,"AverageDistanceafterGoingforitShot",2007
14,14,"Chad Campbell",96,22.5,97003,120,"AverageDistanceafterGoingforitShot",2007
14,14,"Ted Purdy",102,22.5,142698,176,"AverageDistanceafterGoingforitShot",2007
16,16,"Tommy Armour III",81,22.6,77983,96,"AverageDistanceafterGoingforitShot",2007
17,17,"Matt Kuchar",85,22.7,74266,91,"AverageDistanceafterGoingforitShot",2007
17,17,"Bubba Watson",80,22.7,143110,175,"AverageDistanceafterGoingforitShot",2007
19,19,"Steve Allan",63,22.8,105750,129,"AverageDistanceafterGoingforitShot",2007
19,19,"Charles Howell III",89,22.8,113410,138,"AverageDistanceafterGoingforitShot",2007
21,21,"Lucas Glover",98,22.9,149224,181,"AverageDistanceafterGoingforitShot",2007
21,21,"Retief Goosen",50,22.9,54441,66,"AverageDistanceafterGoingforitShot",2007
21,21,"Charley Hoffman",97,22.9,148701,180,"AverageDistanceafterGoingforitShot",2007
24,24,"Harrison Frazar",88,23.1,134691,162,"AverageDistanceafterGoingforitShot",2007
24,24,"Will Ma Kenzie",100,23.1,151030,182,"AverageDistanceafterGoingforitShot",2007
26,26,"DJ Brigman",67,23.2,76972,92,"AverageDistanceafterGoingforitShot",2007
26,26,"Mark Calcavecchia",93,23.2,125851,151,"AverageDistanceafterGoingforitShot",2007
26,26,"Mathias Gronberg",95,23.2,181404,217,"AverageDistanceafterGoingforitShot",2007
26,26,"Steve Marino",106,23.2,169462,203,"AverageDistanceafterGoingforitShot",2007
26,26,"Sean OHair",98,23.2,162156,194,"AverageDistanceafterGoingforitShot",2007
26,26,"Joe Ogilvie",102,23.2,143062,171,"AverageDistanceafterGoingforitShot",2007
26,26,"Ryan Palmer",91,23.2,129189,155,"AverageDistanceafterGoingforitShot",2007
26,26,"Chris Tidland",59,23.2,82633,99,"AverageDistanceafterGoingforitShot",2007
26,26,"Nick Watney",87,23.2,136168,163,"AverageDistanceafterGoingforitShot",2007
35,35,"Michael Allen",74,23.3,94820,113,"AverageDistanceafterGoingforitShot",2007
35,35,"Stuart Appleby",74,23.3,89689,107,"AverageDistanceafterGoingforitShot",2007
35,35,"Zach Johnson",76,23.3,78082,93,"AverageDistanceafterGoingforitShot",2007
35,35,"John Mallinger",96,23.3,105872,126,"AverageDistanceafterGoingforitShot",2007
35,35,"Steve Stricker",81,23.3,68070,81,"AverageDistanceafterGoingforitShot",2007
35,35,"Bo Van Pelt",104,23.3,159231,190,"AverageDistanceafterGoingforitShot",2007
41,41,"Jason Schultz",63,23.4,85814,102,"AverageDistanceafterGoingforitShot",2007
41,41,"Henrik Stenson",52,23.4,65652,78,"AverageDistanceafterGoingforitShot",2007
41,41,"Charles Warren",101,23.4,193032,229,"AverageDistanceafterGoingforitShot",2007
44,44,"John Daly",59,23.5,113468,134,"AverageDistanceafterGoingforitShot",2007
44,44,"Mathew Goggin",97,23.5,169180,200,"AverageDistanceafterGoingforitShot",2007
44,44,"Tom Lehman",62,23.5,66859,79,"AverageDistanceafterGoingforitShot",2007
44,44,"Dicky Pride",71,23.5,66042,78,"AverageDistanceafterGoingforitShot",2007
44,44,"Jeff Sluman",60,23.5,49871,59,"AverageDistanceafterGoingforitShot",2007
49,49,"Billy Andrade",88,23.6,122389,144,"AverageDistanceafterGoingforitShot",2007
49,49,"JJ Henry",86,23.6,120777,142,"AverageDistanceafterGoingforitShot",2007
49,49,"Rod Pampling",92,23.6,137697,162,"AverageDistanceafterGoingforitShot",2007
49,49,"Rory Sabbatini",81,23.6,108853,128,"AverageDistanceafterGoingforitShot",2007
53,53,"Tag Ridings",52,23.7,92129,108,"AverageDistanceafterGoingforitShot",2007
54,54,"Jose Coceres",50,23.8,52216,61,"AverageDistanceafterGoingforitShot",2007
54,54,"Bob Heintz",85,23.8,89964,105,"AverageDistanceafterGoingforitShot",2007
54,54,"Doug LaBelle II",104,23.8,101014,118,"AverageDistanceafterGoingforitShot",2007
57,57,"Jim Furyk",84,23.9,83293,97,"AverageDistanceafterGoingforitShot",2007
57,57,"Jesper Parnevik",88,23.9,118560,138,"AverageDistanceafterGoingforitShot",2007
57,57,"John Senden",97,23.9,146364,170,"AverageDistanceafterGoingforitShot",2007
57,57,"Boo Weekley",101,23.9,133109,155,"AverageDistanceafterGoingforitShot",2007
61,61,"Jason Bohn",57,24,89155,103,"AverageDistanceafterGoingforitShot",2007
61,61,"Bart Bryant",87,24,101844,118,"AverageDistanceafterGoingforitShot",2007
61,61,"Paul Stankowski",52,24,81143,94,"AverageDistanceafterGoingforitShot",2007
64,64,"Sergio Garcia",68,24.1,105758,122,"AverageDistanceafterGoingforitShot",2007
64,64,"Kent Jones",97,24.1,141672,163,"AverageDistanceafterGoingforitShot",2007
64,64,"Ryan Moore",92,24.1,136172,157,"AverageDistanceafterGoingforitShot",2007
64,64,"Kyle Reifers",71,24.1,101396,117,"AverageDistanceafterGoingforitShot",2007
64,64,"Heath Slocum",101,24.1,108367,125,"AverageDistanceafterGoingforitShot",2007
69,69,"Carl Pettersson",111,24.2,166394,191,"AverageDistanceafterGoingforitShot",2007
69,69,"Vijay Singh",102,24.2,159111,183,"AverageDistanceafterGoingforitShot",2007
69,69,"DJ Trahan",99,24.2,181934,209,"AverageDistanceafterGoingforitShot",2007
69,69,"Mark Wilson",87,24.2,87205,100,"AverageDistanceafterGoingforitShot",2007
73,73,"Briny Baird",115,24.3,167252,191,"AverageDistanceafterGoingforitShot",2007
73,73,"David Branshaw",83,24.3,114635,131,"AverageDistanceafterGoingforitShot",2007
73,73,"Robert Garrigus",95,24.3,197573,226,"AverageDistanceafterGoingforitShot",2007
73,73,"Tom Pernice Jr",104,24.3,123412,141,"AverageDistanceafterGoingforitShot",2007
73,73,"John Rollins",102,24.3,147952,169,"AverageDistanceafterGoingforitShot",2007
73,73,"Justin Rose",63,24.3,58505,67,"AverageDistanceafterGoingforitShot",2007
73,73,"Adam Scott",69,24.3,122273,140,"AverageDistanceafterGoingforitShot",2007
80,80,"Stephen Ames",81,24.4,83277,95,"AverageDistanceafterGoingforitShot",2007
80,80,"Ernie Els",59,24.4,95051,108,"AverageDistanceafterGoingforitShot",2007
80,80,"John Merrick",92,24.4,140643,160,"AverageDistanceafterGoingforitShot",2007
80,80,"Jim Rutledge",59,24.4,60587,69,"AverageDistanceafterGoingforitShot",2007
84,84,"Jeff Gove",103,24.5,165910,188,"AverageDistanceafterGoingforitShot",2007
84,84,"Freddie Jacobson",70,24.5,94322,107,"AverageDistanceafterGoingforitShot",2007
84,84,"Johnson Wagner",97,24.5,164835,187,"AverageDistanceafterGoingforitShot",2007
87,87,"Daniel Chopra",106,24.6,167106,189,"AverageDistanceafterGoingforitShot",2007
87,87,"Chris Couch",76,24.6,140638,159,"AverageDistanceafterGoingforitShot",2007
87,87,"Peter Lonard",85,24.6,122023,138,"AverageDistanceafterGoingforitShot",2007
87,87,"Troy Matteson",87,24.6,147803,167,"AverageDistanceafterGoingforitShot",2007
87,87,"Arron Oberholser",69,24.6,72673,82,"AverageDistanceafterGoingforitShot",2007
87,87,"Tim Petrovic",106,24.6,163084,184,"AverageDistanceafterGoingforitShot",2007
93,93,"Cameron Beckman",96,24.7,152203,171,"AverageDistanceafterGoingforitShot",2007
93,93,"Lee Janzen",66,24.7,68480,77,"AverageDistanceafterGoingforitShot",2007
93,93,"Cliff Kresge",107,24.7,143911,162,"AverageDistanceafterGoingforitShot",2007
96,96,"Ryan Armour",107,24.8,137563,154,"AverageDistanceafterGoingforitShot",2007
96,96,"Anthony Kim",93,24.8,175259,196,"AverageDistanceafterGoingforitShot",2007
96,96,"George McNeill",95,24.8,147275,165,"AverageDistanceafterGoingforitShot",2007
99,99,"Aaron Baddeley",83,24.9,133719,149,"AverageDistanceafterGoingforitShot",2007
99,99,"Stephen Leaney",82,24.9,91397,102,"AverageDistanceafterGoingforitShot",2007
99,99,"Parker McLachlin",83,24.9,119121,133,"AverageDistanceafterGoingforitShot",2007
99,99,"Kevin Stadler",95,24.9,158029,176,"AverageDistanceafterGoingforitShot",2007
99,99,"Kevin Sutherland",85,24.9,130954,146,"AverageDistanceafterGoingforitShot",2007
99,99,"Vaughn Taylor",91,24.9,113764,127,"AverageDistanceafterGoingforitShot",2007
105,105,"Geoff Ogilvy",84,25,113508,126,"AverageDistanceafterGoingforitShot",2007
105,105,"Kenny Perry",83,25,131156,146,"AverageDistanceafterGoingforitShot",2007
105,105,"Jay Williamson",50,25,78444,87,"AverageDistanceafterGoingforitShot",2007
108,108,"Ken Duke",112,25.1,160959,178,"AverageDistanceafterGoingforitShot",2007
108,108,"Steve Flesch",100,25.1,142811,158,"AverageDistanceafterGoingforitShot",2007
108,108,"Scott Gutschewski",67,25.1,124894,138,"AverageDistanceafterGoingforitShot",2007
108,108,"David Toms",80,25.1,84893,94,"AverageDistanceafterGoingforitShot",2007
112,112,"Jonathan Byrd",73,25.2,124465,137,"AverageDistanceafterGoingforitShot",2007
112,112,"Trevor Immelman",74,25.2,86203,95,"AverageDistanceafterGoingforitShot",2007
114,114,"Stewart Cink",91,25.3,115743,127,"AverageDistanceafterGoingforitShot",2007
114,114,"Steve Lowery",74,25.3,126499,139,"AverageDistanceafterGoingforitShot",2007
114,114,"Pat Perez",84,25.3,117379,129,"AverageDistanceafterGoingforitShot",2007
114,114,"Jeff Quinney",95,25.3,127484,140,"AverageDistanceafterGoingforitShot",2007
118,118,"Brian Bateman",55,25.4,73047,80,"AverageDistanceafterGoingforitShot",2007
118,118,"Robert Gamez",88,25.4,110456,121,"AverageDistanceafterGoingforitShot",2007
118,118,"Anders Hansen",55,25.4,51239,56,"AverageDistanceafterGoingforitShot",2007
118,118,"Kevin Na",84,25.4,148354,162,"AverageDistanceafterGoingforitShot",2007
122,122,"Billy Mayfair",98,25.5,138490,151,"AverageDistanceafterGoingforitShot",2007
122,122,"Chris Stroud",66,25.5,87122,95,"AverageDistanceafterGoingforitShot",2007
122,122,"Mike Weir",82,25.5,123120,134,"AverageDistanceafterGoingforitShot",2007
125,125,"Alex Cejka",80,25.6,133832,145,"AverageDistanceafterGoingforitShot",2007
125,125,"Jeff Overton",60,25.6,122521,133,"AverageDistanceafterGoingforitShot",2007
125,125,"Michael Putnam",96,25.6,159266,173,"AverageDistanceafterGoingforitShot",2007
128,128,"Luke Donald",69,25.7,65686,71,"AverageDistanceafterGoingforitShot",2007
128,128,"Padraig Harrington",64,25.7,92419,100,"AverageDistanceafterGoingforitShot",2007
128,128,"Charlie Wi",90,25.7,135890,147,"AverageDistanceafterGoingforitShot",2007
131,131,"KJ Choi",87,25.8,119855,129,"AverageDistanceafterGoingforitShot",2007
131,131,"Brendon de Jonge",76,25.8,125364,135,"AverageDistanceafterGoingforitShot",2007
131,131,"Todd Hamilton",76,25.8,70636,76,"AverageDistanceafterGoingforitShot",2007
131,131,"Chris Riley",59,25.8,61394,66,"AverageDistanceafterGoingforitShot",2007
135,135,"Jason Gore",86,25.9,169682,182,"AverageDistanceafterGoingforitShot",2007
135,135,"JP Hayes",89,25.9,132146,142,"AverageDistanceafterGoingforitShot",2007
135,135,"Jerry Kelly",101,25.9,108911,117,"AverageDistanceafterGoingforitShot",2007
138,138,"Tim Herron",98,26,142155,152,"AverageDistanceafterGoingforitShot",2007
138,138,"Ian Poulter",63,26,54283,58,"AverageDistanceafterGoingforitShot",2007
140,140,"Nick OHern",72,26.1,82736,88,"AverageDistanceafterGoingforitShot",2007
141,141,"Hunter Mahan",91,26.2,130872,139,"AverageDistanceafterGoingforitShot",2007
141,141,"Duffy Waldorf",69,26.2,108430,115,"AverageDistanceafterGoingforitShot",2007
143,143,"Dean Wilson",92,26.3,105134,111,"AverageDistanceafterGoingforitShot",2007
144,144,"Andrew Buckle",77,26.4,121500,128,"AverageDistanceafterGoingforitShot",2007
144,144,"Tom Byrum",50,26.4,48411,51,"AverageDistanceafterGoingforitShot",2007
144,144,"Jarrod Lyle",77,26.4,112329,118,"AverageDistanceafterGoingforitShot",2007
147,147,"Shaun Micheel",91,26.6,100558,105,"AverageDistanceafterGoingforitShot",2007
147,147,"Brandt Snedeker",105,26.6,113088,118,"AverageDistanceafterGoingforitShot",2007
147,147,"Bob Tway",103,26.6,151442,158,"AverageDistanceafterGoingforitShot",2007
150,150,"Eric Axley",107,26.7,161214,168,"AverageDistanceafterGoingforitShot",2007
150,150,"Jeff Brehaut",59,26.7,97965,102,"AverageDistanceafterGoingforitShot",2007
150,150,"Richard Johnson",93,26.7,92306,96,"AverageDistanceafterGoingforitShot",2007
150,150,"Daisuke Maruyama",86,26.7,145336,151,"AverageDistanceafterGoingforitShot",2007
154,154,"Paul Gow",70,26.8,91529,95,"AverageDistanceafterGoingforitShot",2007
155,155,"Matt Hendrix",63,26.9,125751,130,"AverageDistanceafterGoingforitShot",2007
156,156,"Fred Funk",65,27,48620,50,"AverageDistanceafterGoingforitShot",2007
156,156,"Brian Gay",107,27,79754,82,"AverageDistanceafterGoingforitShot",2007
156,156,"Craig Lile",77,27,100926,104,"AverageDistanceafterGoingforitShot",2007
159,159,"Tim Clark",66,27.2,56715,58,"AverageDistanceafterGoingforitShot",2007
159,159,"Jason Dufner",100,27.2,165447,169,"AverageDistanceafterGoingforitShot",2007
159,159,"Rocco Mediate",72,27.2,83315,85,"AverageDistanceafterGoingforitShot",2007
159,159,"Michael Sim",52,27.2,80176,82,"AverageDistanceafterGoingforitShot",2007
163,163,"Rich Barcelo",80,27.4,119246,121,"AverageDistanceafterGoingforitShot",2007
163,163,"Glen Day",85,27.4,92864,94,"AverageDistanceafterGoingforitShot",2007
163,163,"Tripp Isenhour",86,27.4,120261,122,"AverageDistanceafterGoingforitShot",2007
163,163,"Shigeki Maruyama",84,27.4,99722,101,"AverageDistanceafterGoingforitShot",2007
167,167,"Woody Austin",95,27.6,133933,135,"AverageDistanceafterGoingforitShot",2007
167,167,"Rich Beem",89,27.6,153842,155,"AverageDistanceafterGoingforitShot",2007
167,167,"Bubba Dickerson",51,27.6,94427,95,"AverageDistanceafterGoingforitShot",2007
170,170,"Nathan Green",103,27.8,168982,169,"AverageDistanceafterGoingforitShot",2007
171,171,"Mark Hensby",81,27.9,134568,134,"AverageDistanceafterGoingforitShot",2007
172,172,"Michael Boyd",61,28,63462,63,"AverageDistanceafterGoingforitShot",2007
172,172,"Frank Lickliter II",95,28,159242,158,"AverageDistanceafterGoingforitShot",2007
172,172,"Jeff Maggert",79,28,124035,123,"AverageDistanceafterGoingforitShot",2007
172,172,"Corey Pavin",81,28,70677,70,"AverageDistanceafterGoingforitShot",2007
172,172,"Scott Verplank",82,28,94640,94,"AverageDistanceafterGoingforitShot",2007
177,177,"Kirk Triplett",77,28.1,92922,92,"AverageDistanceafterGoingforitShot",2007
178,178,"Marco Dawson",73,28.2,121911,120,"AverageDistanceafterGoingforitShot",2007
179,179,"Chris DiMarco",79,28.3,102819,101,"AverageDistanceafterGoingforitShot",2007
180,180,"Bob Estes",88,28.4,104328,102,"AverageDistanceafterGoingforitShot",2007
181,181,"Ben Curtis",80,28.5,101689,99,"AverageDistanceafterGoingforitShot",2007
182,182,"Tom Johnson",74,28.6,121469,118,"AverageDistanceafterGoingforitShot",2007
183,183,"Brian Davis",101,28.8,157831,152,"AverageDistanceafterGoingforitShot",2007
184,184,"Ryuji Imada",104,29,147059,141,"AverageDistanceafterGoingforitShot",2007
184,184,"Bryce Molder",56,29,81418,78,"AverageDistanceafterGoingforitShot",2007
186,186,"Craig Bowden",78,29.1,74396,71,"AverageDistanceafterGoingforitShot",2007
186,186,"Gavin Coles",87,29.1,73440,70,"AverageDistanceafterGoingforitShot",2007
188,188,"Paul Goydos",60,29.4,51816,49,"AverageDistanceafterGoingforitShot",2007
189,189,"Steve Elkington",87,29.7,135957,127,"AverageDistanceafterGoingforitShot",2007
190,190,"Craig Kanada",109,30.2,122995,113,"AverageDistanceafterGoingforitShot",2007
191,191,"Mark Brooks",53,30.7,48705,44,"AverageDistanceafterGoingforitShot",2007
192,192,"Greg Owen",81,31,168452,151,"AverageDistanceafterGoingforitShot",2007
193,193,"Jaco Van Zyl",51,31.2,97846,87,"AverageDistanceafterGoingforitShot",2007
194,194,"Justin Leonard",95,31.8,113496,99,"AverageDistanceafterGoingforitShot",2007
195,195,"Steve Wheatcroft",73,31.9,155139,135,"AverageDistanceafterGoingforitShot",2007
196,196,"Jose Maria Olazabal",52,32.1,69278,60,"AverageDistanceafterGoingforitShot",2007
