"GreensorFringeinRegulation_RANKTHISWEEK_2007","GreensorFringeinRegulation_RANKLASTWEEK_2007","GreensorFringeinRegulation_PLAYERNAME_2007","GreensorFringeinRegulation_ROUNDS_2007","GreensorFringeinRegulation_Pct_2007","GreensorFringeinRegulation_TOTALHIT_2007","GreensorFringeinRegulation_TOTALATTEMPTS_2007","GreensorFringeinRegulation_RTPSCORE_2007","stat_name","year"
1,1,"Tiger Woods",63,76.23,590,774,-190,"GreensorFringeinRegulation",2007
2,2,"Jim Furyk",84,75.99,902,1187,-211,"GreensorFringeinRegulation",2007
3,3,"Alex Cejka",80,75.28,1002,1331,-228,"GreensorFringeinRegulation",2007
4,4,"Jeff Overton",60,75.21,731,972,-169,"GreensorFringeinRegulation",2007
5,5,"John Senden",97,74.8,1131,1512,-235,"GreensorFringeinRegulation",2007
6,6,"Robert Allenby",90,74.59,1007,1350,-224,"GreensorFringeinRegulation",2007
7,7,"Joe Durant",88,74.49,978,1313,-172,"GreensorFringeinRegulation",2007
8,8,"Tom Lehman",62,74.46,656,881,-142,"GreensorFringeinRegulation",2007
9,9,"Tommy Armour III",81,74.38,923,1241,-207,"GreensorFringeinRegulation",2007
10,10,"Billy Mayfair",98,74.21,1108,1493,-239,"GreensorFringeinRegulation",2007
11,11,"JJ Henry",86,74.16,907,1223,-207,"GreensorFringeinRegulation",2007
12,12,"Briny Baird",115,73.86,1396,1890,-306,"GreensorFringeinRegulation",2007
13,13,"Jeff Gove",103,73.82,1249,1692,-246,"GreensorFringeinRegulation",2007
14,14,"Cameron Beckman",96,73.79,1129,1530,-260,"GreensorFringeinRegulation",2007
15,15,"Kenny Perry",83,73.78,996,1350,-218,"GreensorFringeinRegulation",2007
16,16,"Johnson Wagner",97,73.71,1141,1548,-253,"GreensorFringeinRegulation",2007
17,17,"Stephen Leaney",82,73.7,981,1331,-208,"GreensorFringeinRegulation",2007
18,18,"Sean OHair",98,73.56,1099,1494,-273,"GreensorFringeinRegulation",2007
19,19,"John Merrick",92,73.53,1072,1458,-229,"GreensorFringeinRegulation",2007
20,20,"Ernie Els",59,73.48,582,792,-161,"GreensorFringeinRegulation",2007
21,21,"Shaun Micheel",91,73.47,925,1259,-182,"GreensorFringeinRegulation",2007
22,22,"Mathew Goggin",97,73.42,1149,1565,-247,"GreensorFringeinRegulation",2007
23,23,"Charles Warren",101,73.22,1225,1673,-291,"GreensorFringeinRegulation",2007
24,24,"Nick Watney",87,73.02,920,1260,-206,"GreensorFringeinRegulation",2007
25,25,"Greg Owen",81,72.78,917,1260,-174,"GreensorFringeinRegulation",2007
26,26,"DJ Trahan",99,72.76,1178,1619,-236,"GreensorFringeinRegulation",2007
27,27,"Bo Van Pelt",104,72.66,1268,1745,-308,"GreensorFringeinRegulation",2007
28,28,"Heath Slocum",101,72.62,1215,1673,-301,"GreensorFringeinRegulation",2007
29,29,"Jeff Brehaut",59,72.56,640,882,-131,"GreensorFringeinRegulation",2007
30,30,"Ted Purdy",102,72.52,1135,1565,-239,"GreensorFringeinRegulation",2007
31,31,"Bart Bryant",87,72.45,965,1332,-227,"GreensorFringeinRegulation",2007
32,32,"Lucas Glover",98,72.42,1016,1403,-269,"GreensorFringeinRegulation",2007
33,33,"Brian Davis",101,72.38,1145,1582,-284,"GreensorFringeinRegulation",2007
33,33,"Duffy Waldorf",69,72.38,768,1061,-164,"GreensorFringeinRegulation",2007
35,35,"Scott Verplank",82,72.29,767,1061,-191,"GreensorFringeinRegulation",2007
36,36,"Hunter Mahan",91,72.28,936,1295,-234,"GreensorFringeinRegulation",2007
37,37,"Steve Marino",106,72.27,1183,1637,-261,"GreensorFringeinRegulation",2007
38,38,"Joey Sindelar",75,72.22,871,1206,-178,"GreensorFringeinRegulation",2007
39,39,"Stephen Ames",81,72.2,805,1115,-169,"GreensorFringeinRegulation",2007
39,39,"Steve Stricker",81,72.2,844,1169,-235,"GreensorFringeinRegulation",2007
41,41,"Rod Pampling",92,72.13,960,1331,-227,"GreensorFringeinRegulation",2007
42,42,"Justin Rose",63,72.08,506,702,-128,"GreensorFringeinRegulation",2007
43,43,"Anthony Kim",93,72.06,1037,1439,-262,"GreensorFringeinRegulation",2007
43,43,"Jeff Maggert",79,72.06,1011,1403,-231,"GreensorFringeinRegulation",2007
43,43,"Camilo Villegas",82,72.06,895,1242,-235,"GreensorFringeinRegulation",2007
46,46,"Adam Scott",69,72.02,700,972,-209,"GreensorFringeinRegulation",2007
47,47,"Robert Gamez",88,71.93,984,1368,-221,"GreensorFringeinRegulation",2007
48,48,"Rich Beem",89,71.9,906,1260,-217,"GreensorFringeinRegulation",2007
48,48,"Robert Garrigus",95,71.9,1113,1548,-268,"GreensorFringeinRegulation",2007
50,50,"Stewart Cink",91,71.87,930,1294,-248,"GreensorFringeinRegulation",2007
51,51,"Ryan Armour",107,71.85,1215,1691,-274,"GreensorFringeinRegulation",2007
52,52,"Jerry Kelly",101,71.83,969,1349,-224,"GreensorFringeinRegulation",2007
53,53,"Jay Williamson",50,71.76,620,864,-161,"GreensorFringeinRegulation",2007
54,54,"Vijay Singh",102,71.75,1059,1476,-281,"GreensorFringeinRegulation",2007
55,55,"Freddie Jacobson",70,71.73,878,1224,-248,"GreensorFringeinRegulation",2007
56,56,"KJ Choi",87,71.71,877,1223,-240,"GreensorFringeinRegulation",2007
57,57,"Will Ma Kenzie",100,71.66,1173,1637,-276,"GreensorFringeinRegulation",2007
58,58,"Michael Putnam",96,71.65,1031,1439,-231,"GreensorFringeinRegulation",2007
59,59,"Phil Mickelson",73,71.58,670,936,-198,"GreensorFringeinRegulation",2007
60,60,"Davis Love III",66,71.56,682,953,-140,"GreensorFringeinRegulation",2007
61,61,"Ryan Moore",92,71.53,965,1349,-234,"GreensorFringeinRegulation",2007
62,62,"Charlie Wi",90,71.49,1068,1494,-270,"GreensorFringeinRegulation",2007
63,63,"Steve Lowery",74,71.34,886,1242,-208,"GreensorFringeinRegulation",2007
64,64,"Mark Brooks",53,71.33,525,736,-87,"GreensorFringeinRegulation",2007
65,65,"Zach Johnson",76,71.3,770,1080,-195,"GreensorFringeinRegulation",2007
66,66,"Ken Duke",112,71.29,1219,1710,-288,"GreensorFringeinRegulation",2007
67,67,"Kirk Triplett",77,71.24,872,1224,-163,"GreensorFringeinRegulation",2007
68,68,"Jaco Van Zyl",51,71.21,564,792,-87,"GreensorFringeinRegulation",2007
69,69,"DJ Brigman",67,71.19,692,972,-145,"GreensorFringeinRegulation",2007
69,69,"Trevor Immelman",74,71.19,692,972,-144,"GreensorFringeinRegulation",2007
71,71,"Brett Wetterich",88,71.17,896,1259,-219,"GreensorFringeinRegulation",2007
72,72,"Bill Haas",93,71.14,1050,1476,-240,"GreensorFringeinRegulation",2007
73,73,"Jesper Parnevik",88,71.11,960,1350,-259,"GreensorFringeinRegulation",2007
73,73,"Jeff Quinney",95,71.11,1100,1547,-261,"GreensorFringeinRegulation",2007
75,75,"Steve Flesch",100,71.09,1151,1619,-249,"GreensorFringeinRegulation",2007
76,76,"David Toms",80,71.05,805,1133,-200,"GreensorFringeinRegulation",2007
77,77,"Frank Lickliter II",95,71.03,1086,1529,-268,"GreensorFringeinRegulation",2007
78,78,"Sergio Garcia",68,71.01,703,990,-202,"GreensorFringeinRegulation",2007
79,79,"Michael Sim",52,71,639,900,-150,"GreensorFringeinRegulation",2007
80,80,"Mike Weir",82,70.93,766,1080,-184,"GreensorFringeinRegulation",2007
81,81,"Kent Jones",97,70.88,1122,1583,-265,"GreensorFringeinRegulation",2007
82,82,"Boo Weekley",101,70.87,995,1404,-235,"GreensorFringeinRegulation",2007
83,83,"Michael Allen",74,70.83,816,1152,-201,"GreensorFringeinRegulation",2007
84,84,"Chris Stroud",66,70.73,713,1008,-162,"GreensorFringeinRegulation",2007
85,85,"Jason Dufner",100,70.69,1107,1566,-230,"GreensorFringeinRegulation",2007
86,86,"Kevin Stadler",95,70.66,992,1404,-189,"GreensorFringeinRegulation",2007
87,87,"Tim Herron",98,70.64,1042,1475,-231,"GreensorFringeinRegulation",2007
88,88,"Bubba Watson",80,70.54,838,1188,-223,"GreensorFringeinRegulation",2007
89,89,"Mark Wilson",87,70.53,926,1313,-184,"GreensorFringeinRegulation",2007
90,90,"Tom Byrum",50,70.52,519,736,-106,"GreensorFringeinRegulation",2007
91,91,"Steve Allan",63,70.51,698,990,-176,"GreensorFringeinRegulation",2007
91,91,"Justin Leonard",95,70.51,1040,1475,-236,"GreensorFringeinRegulation",2007
93,93,"Doug LaBelle II",104,70.49,1154,1637,-226,"GreensorFringeinRegulation",2007
94,94,"Daisuke Maruyama",86,70.47,964,1368,-209,"GreensorFringeinRegulation",2007
95,95,"Craig Barlow",52,70.45,558,792,-127,"GreensorFringeinRegulation",2007
95,95,"Steve Elkington",87,70.45,925,1313,-207,"GreensorFringeinRegulation",2007
97,97,"Darron Stiles",65,70.44,672,954,-142,"GreensorFringeinRegulation",2007
98,98,"Dean Wilson",92,70.42,950,1349,-226,"GreensorFringeinRegulation",2007
99,99,"Daniel Chopra",106,70.41,1204,1710,-307,"GreensorFringeinRegulation",2007
100,100,"Craig Bowden",78,70.4,849,1206,-193,"GreensorFringeinRegulation",2007
101,101,"JB Holmes",71,70.31,810,1152,-183,"GreensorFringeinRegulation",2007
102,102,"Rocco Mediate",72,70.29,847,1205,-202,"GreensorFringeinRegulation",2007
102,102,"Kevin Sutherland",85,70.29,873,1242,-197,"GreensorFringeinRegulation",2007
104,104,"Anders Hansen",55,70.26,430,612,-93,"GreensorFringeinRegulation",2007
105,105,"Chad Campbell",96,70.22,922,1313,-205,"GreensorFringeinRegulation",2007
105,105,"Glen Day",85,70.22,948,1350,-193,"GreensorFringeinRegulation",2007
107,107,"Peter Lonard",85,70.2,959,1366,-197,"GreensorFringeinRegulation",2007
108,108,"Woody Austin",95,70.17,1061,1512,-233,"GreensorFringeinRegulation",2007
109,109,"Craig Kanada",109,70.09,1186,1692,-255,"GreensorFringeinRegulation",2007
110,110,"Tim Clark",66,70.06,667,952,-193,"GreensorFringeinRegulation",2007
110,110,"Marco Dawson",73,70.06,819,1169,-192,"GreensorFringeinRegulation",2007
110,110,"Vaughn Taylor",91,70.06,908,1296,-246,"GreensorFringeinRegulation",2007
113,113,"Cliff Kresge",107,69.98,1259,1799,-289,"GreensorFringeinRegulation",2007
114,114,"Pat Perez",84,69.97,818,1169,-210,"GreensorFringeinRegulation",2007
115,115,"Billy Andrade",88,69.9,994,1422,-220,"GreensorFringeinRegulation",2007
116,116,"Mathias Gronberg",95,69.89,1107,1584,-259,"GreensorFringeinRegulation",2007
117,117,"Charley Hoffman",97,69.88,1044,1494,-270,"GreensorFringeinRegulation",2007
118,118,"Richard Johnson",93,69.82,1055,1511,-215,"GreensorFringeinRegulation",2007
119,119,"Jim Rutledge",59,69.81,578,828,-84,"GreensorFringeinRegulation",2007
120,120,"Jason Bohn",57,69.78,665,953,-158,"GreensorFringeinRegulation",2007
121,121,"Brendon de Jonge",76,69.7,828,1188,-209,"GreensorFringeinRegulation",2007
122,122,"Troy Matteson",87,69.64,952,1367,-232,"GreensorFringeinRegulation",2007
123,123,"Mark Calcavecchia",93,69.63,915,1314,-247,"GreensorFringeinRegulation",2007
123,123,"JP Hayes",89,69.63,1002,1439,-244,"GreensorFringeinRegulation",2007
125,125,"Matt Kuchar",85,69.62,889,1277,-201,"GreensorFringeinRegulation",2007
126,126,"Bob Tway",103,69.61,1102,1583,-243,"GreensorFringeinRegulation",2007
127,127,"Jarrod Lyle",77,69.49,838,1206,-206,"GreensorFringeinRegulation",2007
128,128,"David Branshaw",83,69.48,938,1350,-173,"GreensorFringeinRegulation",2007
129,129,"Jason Gore",86,69.44,975,1404,-227,"GreensorFringeinRegulation",2007
129,129,"Geoff Ogilvy",84,69.44,800,1152,-210,"GreensorFringeinRegulation",2007
131,131,"Ryan Palmer",91,69.42,1024,1475,-237,"GreensorFringeinRegulation",2007
132,132,"Matt Hendrix",63,69.29,686,990,-148,"GreensorFringeinRegulation",2007
132,132,"John Rollins",102,69.29,1047,1511,-254,"GreensorFringeinRegulation",2007
134,134,"Charles Howell III",89,69.28,823,1188,-210,"GreensorFringeinRegulation",2007
134,134,"Chris Tidland",59,69.28,636,918,-146,"GreensorFringeinRegulation",2007
136,136,"Brandt Snedeker",105,69.23,1071,1547,-275,"GreensorFringeinRegulation",2007
137,137,"Dicky Pride",71,69.22,760,1098,-171,"GreensorFringeinRegulation",2007
138,138,"Jonathan Byrd",73,69.18,772,1116,-222,"GreensorFringeinRegulation",2007
139,139,"John Daly",59,69.16,610,882,-149,"GreensorFringeinRegulation",2007
140,140,"Carl Pettersson",111,69.06,1143,1655,-324,"GreensorFringeinRegulation",2007
141,141,"Rory Sabbatini",81,69.02,782,1133,-225,"GreensorFringeinRegulation",2007
142,142,"Harrison Frazar",88,69,906,1313,-212,"GreensorFringeinRegulation",2007
143,143,"Bob Estes",88,68.96,993,1440,-271,"GreensorFringeinRegulation",2007
144,144,"Paul Stankowski",52,68.92,521,756,-116,"GreensorFringeinRegulation",2007
145,145,"Michael Boyd",61,68.91,645,936,-124,"GreensorFringeinRegulation",2007
146,146,"George McNeill",95,68.89,992,1440,-252,"GreensorFringeinRegulation",2007
147,147,"Tim Petrovic",106,68.81,1176,1709,-285,"GreensorFringeinRegulation",2007
148,148,"Kyle Reifers",71,68.78,780,1134,-150,"GreensorFringeinRegulation",2007
149,149,"Fred Funk",65,68.76,656,954,-140,"GreensorFringeinRegulation",2007
150,150,"Paul Gow",70,68.71,705,1026,-150,"GreensorFringeinRegulation",2007
151,151,"Tom Johnson",74,68.69,779,1134,-168,"GreensorFringeinRegulation",2007
152,152,"John Mallinger",96,68.65,1075,1566,-234,"GreensorFringeinRegulation",2007
152,152,"Joe Ogilvie",102,68.65,1075,1566,-301,"GreensorFringeinRegulation",2007
154,154,"Tag Ridings",52,68.64,556,810,-158,"GreensorFringeinRegulation",2007
155,155,"Craig Lile",77,68.6,852,1242,-203,"GreensorFringeinRegulation",2007
156,156,"Scott Gutschewski",67,68.58,716,1044,-168,"GreensorFringeinRegulation",2007
156,156,"Steve Wheatcroft",73,68.58,753,1098,-160,"GreensorFringeinRegulation",2007
158,158,"Andrew Buckle",77,68.55,826,1205,-189,"GreensorFringeinRegulation",2007
159,159,"Jose Coceres",50,68.52,518,756,-101,"GreensorFringeinRegulation",2007
159,159,"Tom Pernice Jr",104,68.52,1036,1512,-256,"GreensorFringeinRegulation",2007
161,161,"Jason Schultz",63,68.45,653,954,-141,"GreensorFringeinRegulation",2007
162,162,"Luke Donald",69,68.44,616,900,-156,"GreensorFringeinRegulation",2007
162,162,"Brian Gay",107,68.44,1195,1746,-302,"GreensorFringeinRegulation",2007
164,164,"Arron Oberholser",69,68.31,651,953,-166,"GreensorFringeinRegulation",2007
164,164,"Brett Quigley",79,68.31,774,1133,-190,"GreensorFringeinRegulation",2007
166,166,"Lee Janzen",66,68.16,638,936,-130,"GreensorFringeinRegulation",2007
167,167,"Bob Heintz",85,68.06,882,1296,-242,"GreensorFringeinRegulation",2007
168,168,"Kevin Na",84,68.05,954,1402,-250,"GreensorFringeinRegulation",2007
169,169,"Gavin Coles",87,68.04,943,1386,-199,"GreensorFringeinRegulation",2007
170,170,"Nathan Green",103,68.03,1064,1564,-274,"GreensorFringeinRegulation",2007
171,171,"Chris Couch",76,67.96,893,1314,-197,"GreensorFringeinRegulation",2007
172,172,"Nick OHern",72,67.95,672,989,-163,"GreensorFringeinRegulation",2007
173,173,"Stuart Appleby",74,67.91,709,1044,-157,"GreensorFringeinRegulation",2007
174,174,"Padraig Harrington",64,67.87,562,828,-150,"GreensorFringeinRegulation",2007
175,175,"Mark Hensby",81,67.72,877,1295,-215,"GreensorFringeinRegulation",2007
176,176,"Brian Bateman",55,67.55,535,792,-107,"GreensorFringeinRegulation",2007
176,176,"Chris DiMarco",79,67.55,766,1134,-165,"GreensorFringeinRegulation",2007
178,178,"Rich Barcelo",80,67.54,851,1260,-210,"GreensorFringeinRegulation",2007
179,179,"Corey Pavin",81,67.53,863,1278,-177,"GreensorFringeinRegulation",2007
180,180,"Ryuji Imada",104,67.46,1080,1601,-292,"GreensorFringeinRegulation",2007
180,180,"Jeff Sluman",60,67.46,510,756,-102,"GreensorFringeinRegulation",2007
182,182,"Henrik Stenson",52,67.44,437,648,-108,"GreensorFringeinRegulation",2007
183,183,"Chris Riley",59,67.43,619,918,-157,"GreensorFringeinRegulation",2007
184,184,"Ian Poulter",63,67.33,472,701,-113,"GreensorFringeinRegulation",2007
185,185,"Tripp Isenhour",86,67.05,881,1314,-198,"GreensorFringeinRegulation",2007
186,186,"Shigeki Maruyama",84,66.81,962,1440,-233,"GreensorFringeinRegulation",2007
187,187,"Eric Axley",107,66.77,1129,1691,-267,"GreensorFringeinRegulation",2007
188,188,"Parker McLachlin",83,66.36,872,1314,-206,"GreensorFringeinRegulation",2007
189,189,"Paul Goydos",60,66.19,560,846,-124,"GreensorFringeinRegulation",2007
190,190,"Aaron Baddeley",83,66.08,785,1188,-244,"GreensorFringeinRegulation",2007
191,191,"Bryce Molder",56,65.87,581,882,-123,"GreensorFringeinRegulation",2007
192,192,"Retief Goosen",50,65.03,398,612,-90,"GreensorFringeinRegulation",2007
193,193,"Bubba Dickerson",51,64.99,503,774,-114,"GreensorFringeinRegulation",2007
194,194,"Ben Curtis",80,64.96,747,1150,-155,"GreensorFringeinRegulation",2007
195,195,"Todd Hamilton",76,63.31,661,1044,-142,"GreensorFringeinRegulation",2007
196,196,"Jose Maria Olazabal",52,62.16,414,666,-101,"GreensorFringeinRegulation",2007
