"EarlyRound1ScoringAverage_RANKTHISWEEK_2008","EarlyRound1ScoringAverage_RANKLASTWEEK_2008","EarlyRound1ScoringAverage_PLAYERNAME_2008","EarlyRound1ScoringAverage__2008","EarlyRound1ScoringAverage_AVG_2008","EarlyRound1ScoringAverage_TOTALSTROKES_2008","EarlyRound1ScoringAverage_TOTALROUNDS_2008","stat_name","year"
1,1,"Kenny Perry",NA,68.21,955,14,"EarlyRound1ScoringAverage",2008
2,2,"Stewart Cink",NA,68.67,824,12,"EarlyRound1ScoringAverage",2008
3,3,"Adam Scott",NA,68.88,551,8,"EarlyRound1ScoringAverage",2008
4,4,"Sergio Garcia",NA,69.11,622,9,"EarlyRound1ScoringAverage",2008
5,5,"Patrick Sheehan",NA,69.3,1386,20,"EarlyRound1ScoringAverage",2008
6,6,"Dudley Hart",NA,69.33,624,9,"EarlyRound1ScoringAverage",2008
7,7,"Alejandro Canizares",NA,69.44,625,9,"EarlyRound1ScoringAverage",2008
8,8,"Briny Baird",NA,69.47,1042,15,"EarlyRound1ScoringAverage",2008
9,9,"Anthony Kim",NA,69.55,765,11,"EarlyRound1ScoringAverage",2008
10,10,"Woody Austin",NA,69.64,975,14,"EarlyRound1ScoringAverage",2008
11,11,"Kevin Sutherland",NA,69.67,627,9,"EarlyRound1ScoringAverage",2008
12,12,"Ken Duke",NA,69.69,1115,16,"EarlyRound1ScoringAverage",2008
13,13,"John Mallinger",NA,69.76,1186,17,"EarlyRound1ScoringAverage",2008
14,14,"Brandt Snedeker",NA,69.77,907,13,"EarlyRound1ScoringAverage",2008
15,15,"Camilo Villegas",NA,69.89,629,9,"EarlyRound1ScoringAverage",2008
16,16,"JJ Henry",NA,69.94,1189,17,"EarlyRound1ScoringAverage",2008
17,17,"Michael Allen",NA,70,840,12,"EarlyRound1ScoringAverage",2008
17,17,"Kevin Streelman",NA,70,1050,15,"EarlyRound1ScoringAverage",2008
19,19,"Brian Gay",NA,70.06,1191,17,"EarlyRound1ScoringAverage",2008
19,19,"Jay Williamson",NA,70.06,1121,16,"EarlyRound1ScoringAverage",2008
21,21,"Steve Marino",NA,70.07,1051,15,"EarlyRound1ScoringAverage",2008
22,22,"Jonathan Byrd",NA,70.09,771,11,"EarlyRound1ScoringAverage",2008
23,23,"Eric Axley",NA,70.11,1332,19,"EarlyRound1ScoringAverage",2008
23,23,"Shigeki Maruyama",NA,70.11,631,9,"EarlyRound1ScoringAverage",2008
25,25,"Tom Lehman",NA,70.13,561,8,"EarlyRound1ScoringAverage",2008
25,25,"Chris Riley",NA,70.13,561,8,"EarlyRound1ScoringAverage",2008
27,27,"Phil Mickelson",NA,70.15,912,13,"EarlyRound1ScoringAverage",2008
28,28,"Brett Quigley",NA,70.19,1123,16,"EarlyRound1ScoringAverage",2008
29,29,"Jason Gore",NA,70.2,1053,15,"EarlyRound1ScoringAverage",2008
30,30,"Scott Sterling",NA,70.23,913,13,"EarlyRound1ScoringAverage",2008
31,31,"Frank Lickliter II",NA,70.25,843,12,"EarlyRound1ScoringAverage",2008
32,32,"Mathew Goggin",NA,70.29,984,14,"EarlyRound1ScoringAverage",2008
32,32,"Tom Pernice Jr",NA,70.29,984,14,"EarlyRound1ScoringAverage",2008
34,34,"Angel Cabrera",NA,70.33,422,6,"EarlyRound1ScoringAverage",2008
35,35,"Jeff Maggert",NA,70.36,985,14,"EarlyRound1ScoringAverage",2008
36,36,"Kenneth Ferrie",NA,70.38,915,13,"EarlyRound1ScoringAverage",2008
36,36,"Brenden Pappas",NA,70.38,915,13,"EarlyRound1ScoringAverage",2008
36,36,"Dean Wilson",NA,70.38,1126,16,"EarlyRound1ScoringAverage",2008
39,39,"Carl Pettersson",NA,70.39,1267,18,"EarlyRound1ScoringAverage",2008
40,40,"Brad Adamonis",NA,70.4,1056,15,"EarlyRound1ScoringAverage",2008
41,41,"Stuart Appleby",NA,70.42,845,12,"EarlyRound1ScoringAverage",2008
41,41,"Tommy Armour III",NA,70.42,845,12,"EarlyRound1ScoringAverage",2008
43,43,"Kevin Na",NA,70.47,1057,15,"EarlyRound1ScoringAverage",2008
44,44,"Joe Durant",NA,70.5,1128,16,"EarlyRound1ScoringAverage",2008
44,44,"Ian Poulter",NA,70.5,564,8,"EarlyRound1ScoringAverage",2008
44,44,"David Toms",NA,70.5,564,8,"EarlyRound1ScoringAverage",2008
44,44,"Bo Van Pelt",NA,70.5,987,14,"EarlyRound1ScoringAverage",2008
48,48,"Billy Mayfair",NA,70.53,1058,15,"EarlyRound1ScoringAverage",2008
49,49,"Mark Calcavecchia",NA,70.55,776,11,"EarlyRound1ScoringAverage",2008
50,50,"Bart Bryant",NA,70.56,635,9,"EarlyRound1ScoringAverage",2008
50,50,"Troy Matteson",NA,70.56,1129,16,"EarlyRound1ScoringAverage",2008
52,52,"Bubba Watson",NA,70.58,847,12,"EarlyRound1ScoringAverage",2008
53,53,"Brian Davis",NA,70.6,1059,15,"EarlyRound1ScoringAverage",2008
54,54,"Corey Pavin",NA,70.62,918,13,"EarlyRound1ScoringAverage",2008
55,55,"Ben Curtis",NA,70.67,636,9,"EarlyRound1ScoringAverage",2008
56,56,"Steve Elkington",NA,70.73,778,11,"EarlyRound1ScoringAverage",2008
56,56,"Lee Janzen",NA,70.73,1061,15,"EarlyRound1ScoringAverage",2008
58,58,"Jeff Overton",NA,70.75,1132,16,"EarlyRound1ScoringAverage",2008
59,59,"Rocco Mediate",NA,70.8,1062,15,"EarlyRound1ScoringAverage",2008
59,59,"Rory Sabbatini",NA,70.8,708,10,"EarlyRound1ScoringAverage",2008
61,61,"Fred Couples",NA,70.82,779,11,"EarlyRound1ScoringAverage",2008
61,61,"Vijay Singh",NA,70.82,779,11,"EarlyRound1ScoringAverage",2008
63,63,"Jim Furyk",NA,70.83,850,12,"EarlyRound1ScoringAverage",2008
63,63,"John Riegger",NA,70.83,850,12,"EarlyRound1ScoringAverage",2008
65,65,"Martin Laird",NA,70.85,921,13,"EarlyRound1ScoringAverage",2008
66,66,"Ernie Els",NA,70.86,496,7,"EarlyRound1ScoringAverage",2008
67,67,"Tim Herron",NA,70.87,1063,15,"EarlyRound1ScoringAverage",2008
67,67,"George McNeill",NA,70.87,1063,15,"EarlyRound1ScoringAverage",2008
67,67,"Ted Purdy",NA,70.87,1063,15,"EarlyRound1ScoringAverage",2008
70,70,"Jeff Gove",NA,70.88,567,8,"EarlyRound1ScoringAverage",2008
70,70,"Bill Haas",NA,70.88,1134,16,"EarlyRound1ScoringAverage",2008
72,72,"John Huston",NA,70.89,638,9,"EarlyRound1ScoringAverage",2008
73,73,"Brad Elder",NA,70.91,780,11,"EarlyRound1ScoringAverage",2008
73,73,"Omar Uresti",NA,70.91,780,11,"EarlyRound1ScoringAverage",2008
75,75,"Paul Claxton",NA,70.92,851,12,"EarlyRound1ScoringAverage",2008
75,75,"Ben Crane",NA,70.92,851,12,"EarlyRound1ScoringAverage",2008
75,75,"Peter Lonard",NA,70.92,851,12,"EarlyRound1ScoringAverage",2008
78,78,"Shane Bertsch",NA,70.93,1064,15,"EarlyRound1ScoringAverage",2008
78,78,"Nicholas Thompson",NA,70.93,993,14,"EarlyRound1ScoringAverage",2008
80,80,"Robert Allenby",NA,71,781,11,"EarlyRound1ScoringAverage",2008
80,80,"Chad Campbell",NA,71,1136,16,"EarlyRound1ScoringAverage",2008
80,80,"Glen Day",NA,71,639,9,"EarlyRound1ScoringAverage",2008
80,80,"Robert Garrigus",NA,71,1065,15,"EarlyRound1ScoringAverage",2008
80,80,"Sean OHair",NA,71,710,10,"EarlyRound1ScoringAverage",2008
80,80,"Ryan Palmer",NA,71,781,11,"EarlyRound1ScoringAverage",2008
80,80,"Steve Stricker",NA,71,710,10,"EarlyRound1ScoringAverage",2008
80,80,"Johnson Wagner",NA,71,923,13,"EarlyRound1ScoringAverage",2008
80,80,"Mark Wilson",NA,71,994,14,"EarlyRound1ScoringAverage",2008
89,89,"Charley Hoffman",NA,71.06,1137,16,"EarlyRound1ScoringAverage",2008
90,90,"Nick Flanagan",NA,71.07,995,14,"EarlyRound1ScoringAverage",2008
91,91,"John Rollins",NA,71.08,853,12,"EarlyRound1ScoringAverage",2008
91,91,"Mike Weir",NA,71.08,853,12,"EarlyRound1ScoringAverage",2008
93,93,"Zach Johnson",NA,71.1,711,10,"EarlyRound1ScoringAverage",2008
94,94,"KJ Choi",NA,71.11,640,9,"EarlyRound1ScoringAverage",2008
94,94,"Bob Tway",NA,71.11,640,9,"EarlyRound1ScoringAverage",2008
96,96,"Carlos Franco",NA,71.14,996,14,"EarlyRound1ScoringAverage",2008
96,96,"Retief Goosen",NA,71.14,498,7,"EarlyRound1ScoringAverage",2008
96,96,"Boo Weekley",NA,71.14,996,14,"EarlyRound1ScoringAverage",2008
99,99,"Tim Wilkinson",NA,71.15,925,13,"EarlyRound1ScoringAverage",2008
100,100,"Richard Johnson",NA,71.17,854,12,"EarlyRound1ScoringAverage",2008
100,100,"John Merrick",NA,71.17,854,12,"EarlyRound1ScoringAverage",2008
102,102,"Charles Warren",NA,71.2,1068,15,"EarlyRound1ScoringAverage",2008
103,103,"Chez Reavie",NA,71.22,1282,18,"EarlyRound1ScoringAverage",2008
104,104,"Harrison Frazar",NA,71.23,926,13,"EarlyRound1ScoringAverage",2008
104,104,"Robert Gamez",NA,71.23,926,13,"EarlyRound1ScoringAverage",2008
106,106,"Doug LaBelle II",NA,71.27,784,11,"EarlyRound1ScoringAverage",2008
107,107,"Tag Ridings",NA,71.31,927,13,"EarlyRound1ScoringAverage",2008
108,108,"Gavin Coles",NA,71.33,642,9,"EarlyRound1ScoringAverage",2008
108,108,"Scott Verplank",NA,71.33,856,12,"EarlyRound1ScoringAverage",2008
110,110,"Justin Leonard",NA,71.36,999,14,"EarlyRound1ScoringAverage",2008
110,110,"Nick OHern",NA,71.36,999,14,"EarlyRound1ScoringAverage",2008
112,112,"Tim Clark",NA,71.38,1142,16,"EarlyRound1ScoringAverage",2008
112,112,"Jon Mills",NA,71.38,1142,16,"EarlyRound1ScoringAverage",2008
114,114,"Steve Flesch",NA,71.4,1071,15,"EarlyRound1ScoringAverage",2008
115,115,"Marc Turnesa",NA,71.43,1000,14,"EarlyRound1ScoringAverage",2008
116,116,"Aaron Baddeley",NA,71.44,643,9,"EarlyRound1ScoringAverage",2008
117,117,"Marco Dawson",NA,71.45,786,11,"EarlyRound1ScoringAverage",2008
118,118,"Ryan Moore",NA,71.46,929,13,"EarlyRound1ScoringAverage",2008
118,118,"DJ Trahan",NA,71.46,929,13,"EarlyRound1ScoringAverage",2008
120,120,"Cameron Beckman",NA,71.47,1072,15,"EarlyRound1ScoringAverage",2008
121,121,"Matt Jones",NA,71.5,1001,14,"EarlyRound1ScoringAverage",2008
121,121,"John Senden",NA,71.5,858,12,"EarlyRound1ScoringAverage",2008
123,123,"Olin Browne",NA,71.53,1073,15,"EarlyRound1ScoringAverage",2008
124,124,"Charlie Wi",NA,71.54,930,13,"EarlyRound1ScoringAverage",2008
125,125,"Todd Demsey",NA,71.56,644,9,"EarlyRound1ScoringAverage",2008
126,126,"Jesper Parnevik",NA,71.57,1002,14,"EarlyRound1ScoringAverage",2008
127,127,"Scott McCarron",NA,71.58,859,12,"EarlyRound1ScoringAverage",2008
129,129,"Lucas Glover",NA,71.6,716,10,"EarlyRound1ScoringAverage",2008
129,129,"YE Yang",NA,71.6,1074,15,"EarlyRound1ScoringAverage",2008
131,131,"Steve Allan",NA,71.7,717,10,"EarlyRound1ScoringAverage",2008
131,131,"Padraig Harrington",NA,71.7,717,10,"EarlyRound1ScoringAverage",2008
133,133,"Steve Lowery",NA,71.71,1004,14,"EarlyRound1ScoringAverage",2008
134,134,"Stephen Ames",NA,71.78,646,9,"EarlyRound1ScoringAverage",2008
134,134,"Kevin Stadler",NA,71.78,1292,18,"EarlyRound1ScoringAverage",2008
136,136,"Ryuji Imada",NA,71.8,1077,15,"EarlyRound1ScoringAverage",2008
137,137,"Nick Watney",NA,71.81,1149,16,"EarlyRound1ScoringAverage",2008
138,138,"Rich Beem",NA,71.82,1221,17,"EarlyRound1ScoringAverage",2008
138,138,"Dustin Johnson",NA,71.82,1221,17,"EarlyRound1ScoringAverage",2008
140,140,"Jim McGovern",NA,71.86,1006,14,"EarlyRound1ScoringAverage",2008
140,140,"Jin Park",NA,71.86,1006,14,"EarlyRound1ScoringAverage",2008
142,142,"David Lutterus",NA,71.9,719,10,"EarlyRound1ScoringAverage",2008
142,142,"Vaughn Taylor",NA,71.9,1438,20,"EarlyRound1ScoringAverage",2008
144,144,"Charles Howell III",NA,71.91,791,11,"EarlyRound1ScoringAverage",2008
145,145,"Chad Collins",NA,71.92,935,13,"EarlyRound1ScoringAverage",2008
146,146,"Cliff Kresge",NA,71.94,1151,16,"EarlyRound1ScoringAverage",2008
147,147,"Billy Andrade",NA,72,864,12,"EarlyRound1ScoringAverage",2008
147,147,"Michael Letzig",NA,72,936,13,"EarlyRound1ScoringAverage",2008
147,147,"Hunter Mahan",NA,72,1224,17,"EarlyRound1ScoringAverage",2008
147,147,"Joe Ogilvie",NA,72,1008,14,"EarlyRound1ScoringAverage",2008
151,151,"Mathias Gronberg",NA,72.06,1153,16,"EarlyRound1ScoringAverage",2008
152,152,"Bob Estes",NA,72.07,1009,14,"EarlyRound1ScoringAverage",2008
152,152,"Davis Love III",NA,72.07,1009,14,"EarlyRound1ScoringAverage",2008
152,152,"Parker McLachlin",NA,72.07,1009,14,"EarlyRound1ScoringAverage",2008
155,155,"Matt Kuchar",NA,72.08,865,12,"EarlyRound1ScoringAverage",2008
156,156,"Justin Bolli",NA,72.13,1082,15,"EarlyRound1ScoringAverage",2008
156,156,"Jerry Kelly",NA,72.13,1082,15,"EarlyRound1ScoringAverage",2008
158,158,"Paul Casey",NA,72.14,505,7,"EarlyRound1ScoringAverage",2008
158,158,"Alex Cejka",NA,72.14,1010,14,"EarlyRound1ScoringAverage",2008
160,160,"JB Holmes",NA,72.15,938,13,"EarlyRound1ScoringAverage",2008
161,161,"Tim Petrovic",NA,72.17,1299,18,"EarlyRound1ScoringAverage",2008
162,162,"Geoff Ogilvy",NA,72.23,939,13,"EarlyRound1ScoringAverage",2008
163,163,"Stephen Leaney",NA,72.25,578,8,"EarlyRound1ScoringAverage",2008
163,163,"Heath Slocum",NA,72.25,867,12,"EarlyRound1ScoringAverage",2008
165,165,"Daniel Chopra",NA,72.26,1373,19,"EarlyRound1ScoringAverage",2008
166,166,"Cody Freeman",NA,72.3,723,10,"EarlyRound1ScoringAverage",2008
166,166,"Bob Sowards",NA,72.3,723,10,"EarlyRound1ScoringAverage",2008
168,168,"Todd Hamilton",NA,72.31,1157,16,"EarlyRound1ScoringAverage",2008
169,169,"Greg Kraft",NA,72.33,868,12,"EarlyRound1ScoringAverage",2008
170,170,"Will Ma Kenzie",NA,72.36,796,11,"EarlyRound1ScoringAverage",2008
171,171,"Jeff Quinney",NA,72.38,1158,16,"EarlyRound1ScoringAverage",2008
172,172,"Ron Whittaker",NA,72.45,797,11,"EarlyRound1ScoringAverage",2008
173,173,"Nathan Green",NA,72.46,942,13,"EarlyRound1ScoringAverage",2008
173,173,"Brett Rumford",NA,72.46,942,13,"EarlyRound1ScoringAverage",2008
175,175,"Brandt Jobe",NA,72.5,725,10,"EarlyRound1ScoringAverage",2008
175,175,"Kent Jones",NA,72.5,1015,14,"EarlyRound1ScoringAverage",2008
177,177,"James Driscoll",NA,72.53,1233,17,"EarlyRound1ScoringAverage",2008
178,178,"Craig Kanada",NA,72.58,871,12,"EarlyRound1ScoringAverage",2008
179,179,"Chris DiMarco",NA,72.62,944,13,"EarlyRound1ScoringAverage",2008
179,179,"Chris Stroud",NA,72.62,944,13,"EarlyRound1ScoringAverage",2008
181,181,"Tom Scherrer",NA,72.63,581,8,"EarlyRound1ScoringAverage",2008
182,182,"Ryan Armour",NA,72.67,1308,18,"EarlyRound1ScoringAverage",2008
182,182,"Tommy Gainey",NA,72.67,872,12,"EarlyRound1ScoringAverage",2008
184,184,"Andres Romero",NA,72.71,509,7,"EarlyRound1ScoringAverage",2008
185,185,"Trevor Immelman",NA,72.75,582,8,"EarlyRound1ScoringAverage",2008
185,185,"Freddie Jacobson",NA,72.75,582,8,"EarlyRound1ScoringAverage",2008
185,185,"Pat Perez",NA,72.75,1164,16,"EarlyRound1ScoringAverage",2008
188,188,"Rod Pampling",NA,72.77,946,13,"EarlyRound1ScoringAverage",2008
189,189,"Jimmy Walker",NA,72.82,801,11,"EarlyRound1ScoringAverage",2008
190,190,"Paul Goydos",NA,73,949,13,"EarlyRound1ScoringAverage",2008
190,190,"Mark Hensby",NA,73,1095,15,"EarlyRound1ScoringAverage",2008
192,192,"Jason Day",NA,73.08,877,12,"EarlyRound1ScoringAverage",2008
193,193,"Kyle Thompson",NA,73.09,804,11,"EarlyRound1ScoringAverage",2008
194,194,"JP Hayes",NA,73.17,878,12,"EarlyRound1ScoringAverage",2008
195,195,"Jason Allred",NA,73.64,810,11,"EarlyRound1ScoringAverage",2008
196,196,"Travis Perkins",NA,74,1036,14,"EarlyRound1ScoringAverage",2008
197,197,"David Duval",NA,74.45,819,11,"EarlyRound1ScoringAverage",2008
