"ApproachesLeftRoughRTPScore_RANKTHISWEEK_2007","ApproachesLeftRoughRTPScore_RANKLASTWEEK_2007","ApproachesLeftRoughRTPScore_PLAYERNAME_2007","ApproachesLeftRoughRTPScore_ROUNDS_2007","ApproachesLeftRoughRTPScore_AVGRTP_2007","stat_name","year"
1,1,"Tiger Woods",63,-0.095,"ApproachesLeftRoughRTPScore",2007
2,2,"Padraig Harrington",64,-0.036,"ApproachesLeftRoughRTPScore",2007
3,3,"Ryan Moore",92,-0.033,"ApproachesLeftRoughRTPScore",2007
4,4,"Ken Duke",112,-0.026,"ApproachesLeftRoughRTPScore",2007
5,5,"Jesper Parnevik",88,0.026,"ApproachesLeftRoughRTPScore",2007
6,6,"Marco Dawson",73,0.029,"ApproachesLeftRoughRTPScore",2007
7,7,"Sergio Garcia",68,0.03,"ApproachesLeftRoughRTPScore",2007
8,8,"Tag Ridings",52,0.036,"ApproachesLeftRoughRTPScore",2007
9,9,"Kevin Sutherland",85,0.041,"ApproachesLeftRoughRTPScore",2007
10,10,"Heath Slocum",101,0.042,"ApproachesLeftRoughRTPScore",2007
11,11,"Scott Verplank",82,0.043,"ApproachesLeftRoughRTPScore",2007
12,12,"Steve Allan",63,0.045,"ApproachesLeftRoughRTPScore",2007
13,13,"Robert Garrigus",95,0.048,"ApproachesLeftRoughRTPScore",2007
14,14,"Jason Bohn",57,0.056,"ApproachesLeftRoughRTPScore",2007
14,14,"Jason Gore",86,0.056,"ApproachesLeftRoughRTPScore",2007
14,14,"Mathias Gronberg",95,0.056,"ApproachesLeftRoughRTPScore",2007
17,17,"Jonathan Byrd",73,0.058,"ApproachesLeftRoughRTPScore",2007
18,18,"Steve Marino",106,0.059,"ApproachesLeftRoughRTPScore",2007
19,19,"JP Hayes",89,0.061,"ApproachesLeftRoughRTPScore",2007
20,20,"Jay Williamson",50,0.063,"ApproachesLeftRoughRTPScore",2007
21,21,"Chris DiMarco",79,0.066,"ApproachesLeftRoughRTPScore",2007
21,21,"Bob Tway",103,0.066,"ApproachesLeftRoughRTPScore",2007
23,23,"Daniel Chopra",106,0.068,"ApproachesLeftRoughRTPScore",2007
24,24,"Nathan Green",103,0.069,"ApproachesLeftRoughRTPScore",2007
24,24,"Mike Weir",82,0.069,"ApproachesLeftRoughRTPScore",2007
26,26,"Sean OHair",98,0.07,"ApproachesLeftRoughRTPScore",2007
27,27,"Dean Wilson",92,0.073,"ApproachesLeftRoughRTPScore",2007
28,28,"Rod Pampling",92,0.074,"ApproachesLeftRoughRTPScore",2007
28,28,"Tom Pernice Jr",104,0.074,"ApproachesLeftRoughRTPScore",2007
30,30,"Ian Poulter",63,0.081,"ApproachesLeftRoughRTPScore",2007
31,31,"Craig Bowden",78,0.082,"ApproachesLeftRoughRTPScore",2007
31,31,"Camilo Villegas",82,0.082,"ApproachesLeftRoughRTPScore",2007
33,33,"Cameron Beckman",96,0.083,"ApproachesLeftRoughRTPScore",2007
33,33,"Bob Estes",88,0.083,"ApproachesLeftRoughRTPScore",2007
35,35,"Bo Van Pelt",104,0.084,"ApproachesLeftRoughRTPScore",2007
36,36,"Robert Allenby",90,0.088,"ApproachesLeftRoughRTPScore",2007
37,37,"Lucas Glover",98,0.089,"ApproachesLeftRoughRTPScore",2007
38,38,"Bubba Watson",80,0.09,"ApproachesLeftRoughRTPScore",2007
39,39,"Ryuji Imada",104,0.092,"ApproachesLeftRoughRTPScore",2007
40,40,"Peter Lonard",85,0.093,"ApproachesLeftRoughRTPScore",2007
41,41,"Carl Pettersson",111,0.095,"ApproachesLeftRoughRTPScore",2007
41,41,"Henrik Stenson",52,0.095,"ApproachesLeftRoughRTPScore",2007
43,43,"Bart Bryant",87,0.101,"ApproachesLeftRoughRTPScore",2007
44,44,"George McNeill",95,0.102,"ApproachesLeftRoughRTPScore",2007
45,45,"John Mallinger",96,0.103,"ApproachesLeftRoughRTPScore",2007
46,46,"Freddie Jacobson",70,0.104,"ApproachesLeftRoughRTPScore",2007
47,47,"Vijay Singh",102,0.109,"ApproachesLeftRoughRTPScore",2007
48,48,"Jason Dufner",100,0.111,"ApproachesLeftRoughRTPScore",2007
48,48,"Bill Haas",93,0.111,"ApproachesLeftRoughRTPScore",2007
48,48,"John Rollins",102,0.111,"ApproachesLeftRoughRTPScore",2007
51,51,"JB Holmes",71,0.113,"ApproachesLeftRoughRTPScore",2007
51,51,"Arron Oberholser",69,0.113,"ApproachesLeftRoughRTPScore",2007
53,53,"Luke Donald",69,0.114,"ApproachesLeftRoughRTPScore",2007
53,53,"Jeff Overton",60,0.114,"ApproachesLeftRoughRTPScore",2007
53,53,"Chris Tidland",59,0.114,"ApproachesLeftRoughRTPScore",2007
56,56,"Jason Schultz",63,0.115,"ApproachesLeftRoughRTPScore",2007
57,57,"Jarrod Lyle",77,0.116,"ApproachesLeftRoughRTPScore",2007
58,58,"Jim Furyk",84,0.117,"ApproachesLeftRoughRTPScore",2007
59,59,"Tim Clark",66,0.118,"ApproachesLeftRoughRTPScore",2007
60,60,"Charles Howell III",89,0.121,"ApproachesLeftRoughRTPScore",2007
61,61,"Brandt Snedeker",105,0.123,"ApproachesLeftRoughRTPScore",2007
62,62,"Hunter Mahan",91,0.125,"ApproachesLeftRoughRTPScore",2007
63,63,"KJ Choi",87,0.126,"ApproachesLeftRoughRTPScore",2007
64,64,"Joey Sindelar",75,0.127,"ApproachesLeftRoughRTPScore",2007
65,65,"Geoff Ogilvy",84,0.128,"ApproachesLeftRoughRTPScore",2007
65,65,"David Toms",80,0.128,"ApproachesLeftRoughRTPScore",2007
65,65,"Charlie Wi",90,0.128,"ApproachesLeftRoughRTPScore",2007
68,68,"Brian Davis",101,0.131,"ApproachesLeftRoughRTPScore",2007
69,69,"Stewart Cink",91,0.132,"ApproachesLeftRoughRTPScore",2007
69,69,"Rory Sabbatini",81,0.132,"ApproachesLeftRoughRTPScore",2007
71,71,"John Senden",97,0.133,"ApproachesLeftRoughRTPScore",2007
72,72,"Michael Boyd",61,0.134,"ApproachesLeftRoughRTPScore",2007
72,72,"Kenny Perry",83,0.134,"ApproachesLeftRoughRTPScore",2007
74,74,"Mark Wilson",87,0.135,"ApproachesLeftRoughRTPScore",2007
75,75,"Billy Mayfair",98,0.138,"ApproachesLeftRoughRTPScore",2007
76,76,"Parker McLachlin",83,0.139,"ApproachesLeftRoughRTPScore",2007
77,77,"Alex Cejka",80,0.141,"ApproachesLeftRoughRTPScore",2007
77,77,"Davis Love III",66,0.141,"ApproachesLeftRoughRTPScore",2007
77,77,"Tim Petrovic",106,0.141,"ApproachesLeftRoughRTPScore",2007
80,80,"Woody Austin",95,0.142,"ApproachesLeftRoughRTPScore",2007
80,80,"Johnson Wagner",97,0.142,"ApproachesLeftRoughRTPScore",2007
82,82,"Steve Flesch",100,0.143,"ApproachesLeftRoughRTPScore",2007
82,82,"Brett Quigley",79,0.143,"ApproachesLeftRoughRTPScore",2007
84,84,"Bob Heintz",85,0.144,"ApproachesLeftRoughRTPScore",2007
85,85,"Briny Baird",115,0.146,"ApproachesLeftRoughRTPScore",2007
86,86,"Michael Putnam",96,0.148,"ApproachesLeftRoughRTPScore",2007
87,87,"Billy Andrade",88,0.149,"ApproachesLeftRoughRTPScore",2007
87,87,"Jeff Gove",103,0.149,"ApproachesLeftRoughRTPScore",2007
87,87,"Vaughn Taylor",91,0.149,"ApproachesLeftRoughRTPScore",2007
90,90,"Ernie Els",59,0.151,"ApproachesLeftRoughRTPScore",2007
91,91,"Mathew Goggin",97,0.157,"ApproachesLeftRoughRTPScore",2007
91,91,"Michael Sim",52,0.157,"ApproachesLeftRoughRTPScore",2007
91,91,"Kevin Stadler",95,0.157,"ApproachesLeftRoughRTPScore",2007
94,94,"Tommy Armour III",81,0.158,"ApproachesLeftRoughRTPScore",2007
95,95,"Frank Lickliter II",95,0.16,"ApproachesLeftRoughRTPScore",2007
96,96,"Joe Durant",88,0.161,"ApproachesLeftRoughRTPScore",2007
96,96,"Kevin Na",84,0.161,"ApproachesLeftRoughRTPScore",2007
98,98,"Rich Barcelo",80,0.164,"ApproachesLeftRoughRTPScore",2007
98,98,"Phil Mickelson",73,0.164,"ApproachesLeftRoughRTPScore",2007
100,100,"Chris Couch",76,0.166,"ApproachesLeftRoughRTPScore",2007
101,101,"Stuart Appleby",74,0.167,"ApproachesLeftRoughRTPScore",2007
101,101,"Paul Goydos",60,0.167,"ApproachesLeftRoughRTPScore",2007
101,101,"Lee Janzen",66,0.167,"ApproachesLeftRoughRTPScore",2007
104,104,"Brendon de Jonge",76,0.172,"ApproachesLeftRoughRTPScore",2007
104,104,"Daisuke Maruyama",86,0.172,"ApproachesLeftRoughRTPScore",2007
104,104,"Greg Owen",81,0.172,"ApproachesLeftRoughRTPScore",2007
104,104,"Kyle Reifers",71,0.172,"ApproachesLeftRoughRTPScore",2007
104,104,"Steve Stricker",81,0.172,"ApproachesLeftRoughRTPScore",2007
109,109,"Shigeki Maruyama",84,0.173,"ApproachesLeftRoughRTPScore",2007
110,110,"Anthony Kim",93,0.174,"ApproachesLeftRoughRTPScore",2007
111,111,"Craig Barlow",52,0.176,"ApproachesLeftRoughRTPScore",2007
111,111,"Andrew Buckle",77,0.176,"ApproachesLeftRoughRTPScore",2007
111,111,"Matt Kuchar",85,0.176,"ApproachesLeftRoughRTPScore",2007
114,114,"Fred Funk",65,0.177,"ApproachesLeftRoughRTPScore",2007
115,115,"Brian Gay",107,0.178,"ApproachesLeftRoughRTPScore",2007
116,116,"Shaun Micheel",91,0.18,"ApproachesLeftRoughRTPScore",2007
116,116,"Boo Weekley",101,0.18,"ApproachesLeftRoughRTPScore",2007
118,118,"Joe Ogilvie",102,0.184,"ApproachesLeftRoughRTPScore",2007
119,119,"Eric Axley",107,0.185,"ApproachesLeftRoughRTPScore",2007
119,119,"Will Ma Kenzie",100,0.185,"ApproachesLeftRoughRTPScore",2007
121,121,"Bryce Molder",56,0.188,"ApproachesLeftRoughRTPScore",2007
121,121,"Ted Purdy",102,0.188,"ApproachesLeftRoughRTPScore",2007
123,123,"Jerry Kelly",101,0.189,"ApproachesLeftRoughRTPScore",2007
124,124,"Retief Goosen",50,0.19,"ApproachesLeftRoughRTPScore",2007
124,124,"JJ Henry",86,0.19,"ApproachesLeftRoughRTPScore",2007
126,126,"Charley Hoffman",97,0.192,"ApproachesLeftRoughRTPScore",2007
127,127,"Craig Kanada",109,0.193,"ApproachesLeftRoughRTPScore",2007
128,128,"Charles Warren",101,0.194,"ApproachesLeftRoughRTPScore",2007
129,129,"Cliff Kresge",107,0.195,"ApproachesLeftRoughRTPScore",2007
129,129,"Stephen Leaney",82,0.195,"ApproachesLeftRoughRTPScore",2007
129,129,"Duffy Waldorf",69,0.195,"ApproachesLeftRoughRTPScore",2007
132,132,"Steve Elkington",87,0.196,"ApproachesLeftRoughRTPScore",2007
133,133,"Chad Campbell",96,0.197,"ApproachesLeftRoughRTPScore",2007
133,133,"Harrison Frazar",88,0.197,"ApproachesLeftRoughRTPScore",2007
133,133,"Richard Johnson",93,0.197,"ApproachesLeftRoughRTPScore",2007
133,133,"Jose Maria Olazabal",52,0.197,"ApproachesLeftRoughRTPScore",2007
133,133,"Chris Stroud",66,0.197,"ApproachesLeftRoughRTPScore",2007
138,138,"Aaron Baddeley",83,0.198,"ApproachesLeftRoughRTPScore",2007
139,139,"DJ Trahan",99,0.201,"ApproachesLeftRoughRTPScore",2007
140,140,"John Daly",59,0.202,"ApproachesLeftRoughRTPScore",2007
140,140,"Troy Matteson",87,0.202,"ApproachesLeftRoughRTPScore",2007
140,140,"John Merrick",92,0.202,"ApproachesLeftRoughRTPScore",2007
143,143,"Mark Hensby",81,0.203,"ApproachesLeftRoughRTPScore",2007
143,143,"Trevor Immelman",74,0.203,"ApproachesLeftRoughRTPScore",2007
143,143,"Pat Perez",84,0.203,"ApproachesLeftRoughRTPScore",2007
146,146,"Craig Lile",77,0.204,"ApproachesLeftRoughRTPScore",2007
147,147,"Paul Gow",70,0.205,"ApproachesLeftRoughRTPScore",2007
148,148,"Nick Watney",87,0.206,"ApproachesLeftRoughRTPScore",2007
149,149,"Justin Leonard",95,0.207,"ApproachesLeftRoughRTPScore",2007
150,150,"Rich Beem",89,0.212,"ApproachesLeftRoughRTPScore",2007
151,151,"Glen Day",85,0.213,"ApproachesLeftRoughRTPScore",2007
152,152,"Ryan Armour",107,0.218,"ApproachesLeftRoughRTPScore",2007
152,152,"Adam Scott",69,0.218,"ApproachesLeftRoughRTPScore",2007
154,154,"Nick OHern",72,0.219,"ApproachesLeftRoughRTPScore",2007
155,155,"Brett Wetterich",88,0.226,"ApproachesLeftRoughRTPScore",2007
156,156,"Doug LaBelle II",104,0.228,"ApproachesLeftRoughRTPScore",2007
157,157,"Stephen Ames",81,0.23,"ApproachesLeftRoughRTPScore",2007
157,157,"Scott Gutschewski",67,0.23,"ApproachesLeftRoughRTPScore",2007
159,159,"Gavin Coles",87,0.231,"ApproachesLeftRoughRTPScore",2007
159,159,"Todd Hamilton",76,0.231,"ApproachesLeftRoughRTPScore",2007
159,159,"Matt Hendrix",63,0.231,"ApproachesLeftRoughRTPScore",2007
159,159,"Jeff Maggert",79,0.231,"ApproachesLeftRoughRTPScore",2007
159,159,"Chris Riley",59,0.231,"ApproachesLeftRoughRTPScore",2007
164,164,"Tripp Isenhour",86,0.238,"ApproachesLeftRoughRTPScore",2007
165,165,"Tim Herron",98,0.24,"ApproachesLeftRoughRTPScore",2007
166,166,"Jaco Van Zyl",51,0.241,"ApproachesLeftRoughRTPScore",2007
167,167,"Steve Wheatcroft",73,0.242,"ApproachesLeftRoughRTPScore",2007
168,168,"Michael Allen",74,0.244,"ApproachesLeftRoughRTPScore",2007
169,169,"Jeff Quinney",95,0.245,"ApproachesLeftRoughRTPScore",2007
170,170,"Corey Pavin",81,0.247,"ApproachesLeftRoughRTPScore",2007
171,171,"Ryan Palmer",91,0.25,"ApproachesLeftRoughRTPScore",2007
172,172,"Bubba Dickerson",51,0.253,"ApproachesLeftRoughRTPScore",2007
173,173,"Mark Calcavecchia",93,0.258,"ApproachesLeftRoughRTPScore",2007
174,174,"Tom Lehman",62,0.259,"ApproachesLeftRoughRTPScore",2007
175,175,"Ben Curtis",80,0.26,"ApproachesLeftRoughRTPScore",2007
175,175,"Darron Stiles",65,0.26,"ApproachesLeftRoughRTPScore",2007
177,177,"Kent Jones",97,0.261,"ApproachesLeftRoughRTPScore",2007
178,178,"Robert Gamez",88,0.262,"ApproachesLeftRoughRTPScore",2007
178,178,"Jim Rutledge",59,0.262,"ApproachesLeftRoughRTPScore",2007
180,180,"Rocco Mediate",72,0.266,"ApproachesLeftRoughRTPScore",2007
181,181,"Jose Coceres",50,0.267,"ApproachesLeftRoughRTPScore",2007
182,182,"Zach Johnson",76,0.279,"ApproachesLeftRoughRTPScore",2007
183,183,"DJ Brigman",67,0.287,"ApproachesLeftRoughRTPScore",2007
183,183,"Dicky Pride",71,0.287,"ApproachesLeftRoughRTPScore",2007
185,185,"Justin Rose",63,0.292,"ApproachesLeftRoughRTPScore",2007
186,186,"Tom Johnson",74,0.297,"ApproachesLeftRoughRTPScore",2007
187,187,"Anders Hansen",55,0.298,"ApproachesLeftRoughRTPScore",2007
188,188,"Tom Byrum",50,0.302,"ApproachesLeftRoughRTPScore",2007
189,189,"Jeff Brehaut",59,0.315,"ApproachesLeftRoughRTPScore",2007
190,190,"Steve Lowery",74,0.318,"ApproachesLeftRoughRTPScore",2007
191,191,"David Branshaw",83,0.339,"ApproachesLeftRoughRTPScore",2007
191,191,"Mark Brooks",53,0.339,"ApproachesLeftRoughRTPScore",2007
193,193,"Brian Bateman",55,0.351,"ApproachesLeftRoughRTPScore",2007
194,194,"Jeff Sluman",60,0.36,"ApproachesLeftRoughRTPScore",2007
195,195,"Paul Stankowski",52,0.378,"ApproachesLeftRoughRTPScore",2007
196,196,"Kirk Triplett",77,0.396,"ApproachesLeftRoughRTPScore",2007
